"Step","td3 - train/reward_mean","td3 - train/reward_mean__MIN","td3 - train/reward_mean__MAX"
"473","110.1074792676014","110.1074792676014","110.1074792676014"
"474","111.30865556468864","111.30865556468864","111.30865556468864"
"475","112.38330358559408","112.38330358559408","112.38330358559408"
"476","113.63867557306916","113.63867557306916","113.63867557306916"
"477","115.59453165016275","115.59453165016275","115.59453165016275"
"478","116.95466117578697","116.95466117578697","116.95466117578697"
"479","118.45251860401731","118.45251860401731","118.45251860401731"
"480","118.8900354687882","118.8900354687882","118.8900354687882"
"481","119.93277903749265","119.93277903749265","119.93277903749265"
"482","121.32689232184967","121.32689232184967","121.32689232184967"
"483","122.27451416780073","122.27451416780073","122.27451416780073"
"484","123.4271848313028","123.4271848313028","123.4271848313028"
"485","124.51391474532494","124.51391474532494","124.51391474532494"
"486","125.9957132531942","125.9957132531942","125.9957132531942"
"487","126.91959621044407","126.91959621044407","126.91959621044407"
"488","128.5258677557909","128.5258677557909","128.5258677557909"
"489","130.5859652942379","130.5859652942379","130.5859652942379"
"490","131.98053908173526","131.98053908173526","131.98053908173526"
"491","133.84296973691852","133.84296973691852","133.84296973691852"
"492","135.47145023062424","135.47145023062424","135.47145023062424"
"493","137.21560283661697","137.21560283661697","137.21560283661697"
"494","139.28160052389714","139.28160052389714","139.28160052389714"
"495","141.42498330513823","141.42498330513823","141.42498330513823"
"496","143.8543473449733","143.8543473449733","143.8543473449733"
"497","145.66339617061539","145.66339617061539","145.66339617061539"
"498","147.55094517956132","147.55094517956132","147.55094517956132"
"499","149.82327609834837","149.82327609834837","149.82327609834837"
"500","152.2893215643113","152.2893215643113","152.2893215643113"
"501","154.729546757884","154.729546757884","154.729546757884"
"502","157.06463525311898","157.06463525311898","157.06463525311898"
"503","159.32885944798466","159.32885944798466","159.32885944798466"
"504","161.78495357020634","161.78495357020634","161.78495357020634"
"505","164.28393830195702","164.28393830195702","164.28393830195702"
"506","166.35471556004478","166.35471556004478","166.35471556004478"
"507","168.07946700431748","168.07946700431748","168.07946700431748"
"508","170.2726049700693","170.2726049700693","170.2726049700693"
"509","172.89548330399316","172.89548330399316","172.89548330399316"
"510","174.58170258699093","174.58170258699093","174.58170258699093"
"511","176.33833985257073","176.33833985257073","176.33833985257073"
"512","178.58584804437814","178.58584804437814","178.58584804437814"
"513","181.01916900136735","181.01916900136735","181.01916900136735"
"514","183.79045752871542","183.79045752871542","183.79045752871542"
"515","186.75807527852004","186.75807527852004","186.75807527852004"
"516","189.6208334858249","189.6208334858249","189.6208334858249"
"517","192.42379234188286","192.42379234188286","192.42379234188286"
"518","195.16253822145103","195.16253822145103","195.16253822145103"
"519","198.09847080307134","198.09847080307134","198.09847080307134"
"520","200.97012372484016","200.97012372484016","200.97012372484016"
"521","203.63858186683203","203.63858186683203","203.63858186683203"
"522","205.04759317576935","205.04759317576935","205.04759317576935"
"523","206.64312786770105","206.64312786770105","206.64312786770105"
"524","208.78118716674908","208.78118716674908","208.78118716674908"
"525","209.9638049245887","209.9638049245887","209.9638049245887"
"526","211.53888053597933","211.53888053597933","211.53888053597933"
"527","212.79732940828478","212.79732940828478","212.79732940828478"
"528","214.38030477496613","214.38030477496613","214.38030477496613"
"529","215.6920033321884","215.6920033321884","215.6920033321884"
"530","216.74652460733247","216.74652460733247","216.74652460733247"
"531","217.94346879976854","217.94346879976854","217.94346879976854"
"532","219.05946598386734","219.05946598386734","219.05946598386734"
"533","220.70470044698908","220.70470044698908","220.70470044698908"
"534","222.1693982303633","222.1693982303633","222.1693982303633"
"535","223.4270948861145","223.4270948861145","223.4270948861145"
"536","224.96145657398054","224.96145657398054","224.96145657398054"
"537","226.2791027887228","226.2791027887228","226.2791027887228"
"538","227.73267727440762","227.73267727440762","227.73267727440762"
"539","229.6640392731731","229.6640392731731","229.6640392731731"
"540","231.18584968476105","231.18584968476105","231.18584968476105"
"541","232.71525348964394","232.71525348964394","232.71525348964394"
"542","234.15411736398949","234.15411736398949","234.15411736398949"
"543","235.58216292023673","235.58216292023673","235.58216292023673"
"544","236.84487564682976","236.84487564682976","236.84487564682976"
"545","237.92299967439394","237.92299967439394","237.92299967439394"
"546","239.16047045638334","239.16047045638334","239.16047045638334"
"547","239.62188839994386","239.62188839994386","239.62188839994386"
"548","240.93911263426781","240.93911263426781","240.93911263426781"
"549","242.1645732620523","242.1645732620523","242.1645732620523"
"550","242.33430376503398","242.33430376503398","242.33430376503398"
"551","243.05783127232615","243.05783127232615","243.05783127232615"
"552","243.3457437579242","243.3457437579242","243.3457437579242"
"553","243.67503189098758","243.67503189098758","243.67503189098758"
"554","243.80634221167043","243.80634221167043","243.80634221167043"
"555","245.91232132104662","245.91232132104662","245.91232132104662"
"556","248.29403799232065","248.29403799232065","248.29403799232065"
"557","248.46889438418876","248.46889438418876","248.46889438418876"
"558","250.21274241908017","250.21274241908017","250.21274241908017"
"559","251.81364110066585","251.81364110066585","251.81364110066585"
"560","251.34950545215077","251.34950545215077","251.34950545215077"
"561","251.8886133188897","251.8886133188897","251.8886133188897"
"562","251.69371260896588","251.69371260896588","251.69371260896588"
"563","253.1833321417941","253.1833321417941","253.1833321417941"
"564","253.63821861250705","253.63821861250705","253.63821861250705"
"565","253.52894282362337","253.52894282362337","253.52894282362337"
"566","253.79256241067458","253.79256241067458","253.79256241067458"
"567","254.06119940668955","254.06119940668955","254.06119940668955"
"568","254.69904006035446","254.69904006035446","254.69904006035446"
"569","255.40403894807125","255.40403894807125","255.40403894807125"
"570","256.1579703596133","256.1579703596133","256.1579703596133"
"571","256.0073255809341","256.0073255809341","256.0073255809341"
"572","256.1807243966652","256.1807243966652","256.1807243966652"
"573","257.0055681678807","257.0055681678807","257.0055681678807"
"574","257.8951298893118","257.8951298893118","257.8951298893118"
"575","258.8638612472839","258.8638612472839","258.8638612472839"
"576","259.6569672253463","259.6569672253463","259.6569672253463"
"577","259.73114039142763","259.73114039142763","259.73114039142763"
"578","259.7036060515713","259.7036060515713","259.7036060515713"
"579","259.9992865739824","259.9992865739824","259.9992865739824"
"580","260.7642230658337","260.7642230658337","260.7642230658337"
"581","260.810581821465","260.810581821465","260.810581821465"
"582","260.86701368029503","260.86701368029503","260.86701368029503"
"583","260.2112936198937","260.2112936198937","260.2112936198937"
"584","260.5561270697268","260.5561270697268","260.5561270697268"
"585","260.65290028076777","260.65290028076777","260.65290028076777"
"586","260.9166151289262","260.9166151289262","260.9166151289262"
"587","259.90399611895367","259.90399611895367","259.90399611895367"
"588","258.9498078744805","258.9498078744805","258.9498078744805"
"589","257.6708996383024","257.6708996383024","257.6708996383024"
"590","256.8911530122689","256.8911530122689","256.8911530122689"
"591","255.8003432138152","255.8003432138152","255.8003432138152"
"592","254.9524069824144","254.9524069824144","254.9524069824144"
"593","254.09319971940945","254.09319971940945","254.09319971940945"
"594","253.12906933400313","253.12906933400313","253.12906933400313"
"595","252.34217255222146","252.34217255222146","252.34217255222146"
"596","251.5776769083133","251.5776769083133","251.5776769083133"
"597","250.80454363994068","250.80454363994068","250.80454363994068"
"598","250.0723151662969","250.0723151662969","250.0723151662969"
"599","249.17069664791197","249.17069664791197","249.17069664791197"
"600","248.09284800520197","248.09284800520197","248.09284800520197"
"601","247.13445669179288","247.13445669179288","247.13445669179288"
"602","247.2946127573398","247.2946127573398","247.2946127573398"
"603","246.5405406739912","246.5405406739912","246.5405406739912"
"604","245.8866192297211","245.8866192297211","245.8866192297211"
"605","246.13931532151457","246.13931532151457","246.13931532151457"
"606","246.34587142056247","246.34587142056247","246.34587142056247"
"607","245.99179673551916","245.99179673551916","245.99179673551916"
"608","246.31569715850725","246.31569715850725","246.31569715850725"
"609","246.53326289142453","246.53326289142453","246.53326289142453"
"610","247.0012622037987","247.0012622037987","247.0012622037987"
"611","247.52316526620328","247.52316526620328","247.52316526620328"
"612","247.74667849234334","247.74667849234334","247.74667849234334"
"613","247.75862883424648","247.75862883424648","247.75862883424648"
"614","248.00454092088768","248.00454092088768","248.00454092088768"
"615","248.09895940525604","248.09895940525604","248.09895940525604"
"616","248.2826883385182","248.2826883385182","248.2826883385182"
"617","248.30212365518818","248.30212365518818","248.30212365518818"
"618","248.70881263597403","248.70881263597403","248.70881263597403"
"619","248.93428141653655","248.93428141653655","248.93428141653655"
"620","249.22104673505876","249.22104673505876","249.22104673505876"
"621","249.56208888027467","249.56208888027467","249.56208888027467"
"622","249.8671524775162","249.8671524775162","249.8671524775162"
"623","250.11864872201403","250.11864872201403","250.11864872201403"
"624","250.5052879492572","250.5052879492572","250.5052879492572"
"625","250.80150057040214","250.80150057040214","250.80150057040214"
"626","251.09728427528927","251.09728427528927","251.09728427528927"
"627","251.18874122761773","251.18874122761773","251.18874122761773"
"628","251.4833159597579","251.4833159597579","251.4833159597579"
"629","251.70802453581825","251.70802453581825","251.70802453581825"
"630","252.14661716393778","252.14661716393778","252.14661716393778"
"631","252.2699474287231","252.2699474287231","252.2699474287231"
"632","252.5132974925416","252.5132974925416","252.5132974925416"
"633","252.90717835072778","252.90717835072778","252.90717835072778"
"634","253.0512280660092","253.0512280660092","253.0512280660092"
"635","253.25538726844985","253.25538726844985","253.25538726844985"
"636","253.5232565165234","253.5232565165234","253.5232565165234"
"637","253.69836363776747","253.69836363776747","253.69836363776747"
"638","253.856829058483","253.856829058483","253.856829058483"
"639","254.1492793949756","254.1492793949756","254.1492793949756"
"640","254.11089216467792","254.11089216467792","254.11089216467792"
"641","254.64756625235648","254.64756625235648","254.64756625235648"
"642","254.95982433779966","254.95982433779966","254.95982433779966"
"643","255.05356522350442","255.05356522350442","255.05356522350442"
"644","255.38375774644882","255.38375774644882","255.38375774644882"
"645","255.47539189913238","255.47539189913238","255.47539189913238"
"646","256.02553721569404","256.02553721569404","256.02553721569404"
"647","256.1970836333923","256.1970836333923","256.1970836333923"
"648","256.5658009395561","256.5658009395561","256.5658009395561"
"649","256.8490839996281","256.8490839996281","256.8490839996281"
"650","256.92904617948443","256.92904617948443","256.92904617948443"
"651","256.47396716906206","256.47396716906206","256.47396716906206"
"652","255.971525930201","255.971525930201","255.971525930201"
"653","256.0812748004937","256.0812748004937","256.0812748004937"
"654","256.4124146633943","256.4124146633943","256.4124146633943"
"655","256.6984215035765","256.6984215035765","256.6984215035765"
"656","256.9047653848921","256.9047653848921","256.9047653848921"
"657","257.66640259027815","257.66640259027815","257.66640259027815"
"658","257.60680306090086","257.60680306090086","257.60680306090086"
"659","257.60076337830253","257.60076337830253","257.60076337830253"
"660","257.1807233712365","257.1807233712365","257.1807233712365"
"661","257.90334865469805","257.90334865469805","257.90334865469805"
"662","258.37221257820346","258.37221257820346","258.37221257820346"
"663","258.8441902859378","258.8441902859378","258.8441902859378"
"664","259.61801337831275","259.61801337831275","259.61801337831275"
"665","259.82101034856487","259.82101034856487","259.82101034856487"
"666","260.4599772612107","260.4599772612107","260.4599772612107"
"667","261.13704642275434","261.13704642275434","261.13704642275434"
"668","261.3416922821858","261.3416922821858","261.3416922821858"
"669","261.3424619976114","261.3424619976114","261.3424619976114"
"670","261.1766710529206","261.1766710529206","261.1766710529206"
"671","261.03855826177255","261.03855826177255","261.03855826177255"
"672","260.7999277873637","260.7999277873637","260.7999277873637"
"673","260.71871473319567","260.71871473319567","260.71871473319567"
"674","260.4316723761588","260.4316723761588","260.4316723761588"
"675","260.2658631157942","260.2658631157942","260.2658631157942"
"676","260.3739103655584","260.3739103655584","260.3739103655584"
"677","260.3356779132827","260.3356779132827","260.3356779132827"
"678","260.22270761110326","260.22270761110326","260.22270761110326"
"679","260.06922225609395","260.06922225609395","260.06922225609395"
"680","260.28433777786995","260.28433777786995","260.28433777786995"
"681","259.70486772227304","259.70486772227304","259.70486772227304"
"682","259.14987167006564","259.14987167006564","259.14987167006564"
"683","260.08739004490633","260.08739004490633","260.08739004490633"
"684","260.0448807637181","260.0448807637181","260.0448807637181"
"685","260.14174404235297","260.14174404235297","260.14174404235297"
"686","260.0473099284756","260.0473099284756","260.0473099284756"
"687","261.311063267118","261.311063267118","261.311063267118"
"688","262.43755056751866","262.43755056751866","262.43755056751866"
"689","263.6854152113592","263.6854152113592","263.6854152113592"
"690","263.8518468438668","263.8518468438668","263.8518468438668"
"691","264.28248145300984","264.28248145300984","264.28248145300984"
"692","264.54752785374495","264.54752785374495","264.54752785374495"
"693","264.64179994942475","264.64179994942475","264.64179994942475"
"694","264.91547046336433","264.91547046336433","264.91547046336433"
"695","266.047150612167","266.047150612167","266.047150612167"
"696","266.3701173996562","266.3701173996562","266.3701173996562"
"697","266.6211607080055","266.6211607080055","266.6211607080055"
"698","267.94914012088526","267.94914012088526","267.94914012088526"
"699","268.37188179904945","268.37188179904945","268.37188179904945"
"700","269.60286383437284","269.60286383437284","269.60286383437284"
"701","270.0560619612143","270.0560619612143","270.0560619612143"
"702","269.58464781723103","269.58464781723103","269.58464781723103"
"703","269.7612823537862","269.7612823537862","269.7612823537862"
"704","269.55904370898077","269.55904370898077","269.55904370898077"
"705","269.31896191262626","269.31896191262626","269.31896191262626"
"706","268.540254767374","268.540254767374","268.540254767374"
"707","269.15510227988983","269.15510227988983","269.15510227988983"
"708","268.89042932812765","268.89042932812765","268.89042932812765"
"709","268.6941285284114","268.6941285284114","268.6941285284114"
"710","268.58906949713594","268.58906949713594","268.58906949713594"
"711","267.9849510975089","267.9849510975089","267.9849510975089"
"712","267.38195318046024","267.38195318046024","267.38195318046024"
"713","266.73361660964554","266.73361660964554","266.73361660964554"
"714","266.72301789428224","266.72301789428224","266.72301789428224"
"715","266.21673270256144","266.21673270256144","266.21673270256144"
"716","265.64991260956157","265.64991260956157","265.64991260956157"
"717","266.0095114746032","266.0095114746032","266.0095114746032"
"718","265.97502400539787","265.97502400539787","265.97502400539787"
"719","266.11089606002525","266.11089606002525","266.11089606002525"
"720","266.3176239470075","266.3176239470075","266.3176239470075"
"721","266.7309356139516","266.7309356139516","266.7309356139516"
"722","267.0464509285687","267.0464509285687","267.0464509285687"
"723","267.41127955580276","267.41127955580276","267.41127955580276"
"724","267.671545339773","267.671545339773","267.671545339773"
"725","267.88401886098933","267.88401886098933","267.88401886098933"
"726","268.1891429196499","268.1891429196499","268.1891429196499"
"727","268.64196245410335","268.64196245410335","268.64196245410335"
"728","268.7027682272237","268.7027682272237","268.7027682272237"
"729","268.825588628604","268.825588628604","268.825588628604"
"730","268.6575150337638","268.6575150337638","268.6575150337638"
"731","268.76308421783006","268.76308421783006","268.76308421783006"
"732","268.8565192822649","268.8565192822649","268.8565192822649"
"733","268.6140720788043","268.6140720788043","268.6140720788043"
"734","268.7377387397735","268.7377387397735","268.7377387397735"
"735","268.9663393870181","268.9663393870181","268.9663393870181"
"736","269.10710489400185","269.10710489400185","269.10710489400185"
"737","269.2525083105125","269.2525083105125","269.2525083105125"
"738","269.47817137944963","269.47817137944963","269.47817137944963"
"739","269.7666038139698","269.7666038139698","269.7666038139698"
"740","270.027021407557","270.027021407557","270.027021407557"
"741","269.4017043706936","269.4017043706936","269.4017043706936"
"742","269.45611468913717","269.45611468913717","269.45611468913717"
"743","268.84048804091043","268.84048804091043","268.84048804091043"
"744","268.72500002428876","268.72500002428876","268.72500002428876"
"745","268.8883056131999","268.8883056131999","268.8883056131999"
"746","268.88037978279567","268.88037978279567","268.88037978279567"
"747","268.799971055716","268.799971055716","268.799971055716"
"748","267.99652180786114","267.99652180786114","267.99652180786114"
"749","267.2045820969121","267.2045820969121","267.2045820969121"
"750","267.3058680043799","267.3058680043799","267.3058680043799"
"751","268.19350839686217","268.19350839686217","268.19350839686217"
"752","269.11090095504755","269.11090095504755","269.11090095504755"
"753","268.66438104380956","268.66438104380956","268.66438104380956"
"754","268.05776156999275","268.05776156999275","268.05776156999275"
"755","267.2570762035575","267.2570762035575","267.2570762035575"
"756","267.38841373048706","267.38841373048706","267.38841373048706"
"757","267.5856094261351","267.5856094261351","267.5856094261351"
"758","267.69555949619024","267.69555949619024","267.69555949619024"
"759","268.56052044172714","268.56052044172714","268.56052044172714"
"760","269.6285327489389","269.6285327489389","269.6285327489389"
"761","269.3473076447629","269.3473076447629","269.3473076447629"
"762","269.41845423245513","269.41845423245513","269.41845423245513"
"763","269.41809488120197","269.41809488120197","269.41809488120197"
"764","269.45900859065995","269.45900859065995","269.45900859065995"
"765","269.45882994926245","269.45882994926245","269.45882994926245"
"766","269.57983880763584","269.57983880763584","269.57983880763584"
"767","269.6116628096224","269.6116628096224","269.6116628096224"
"768","269.6729976989183","269.6729976989183","269.6729976989183"
"769","269.7844343597576","269.7844343597576","269.7844343597576"
"770","270.1877458904817","270.1877458904817","270.1877458904817"
"771","270.60882356048967","270.60882356048967","270.60882356048967"
"772","270.6332157909573","270.6332157909573","270.6332157909573"
"773","270.24792654790275","270.24792654790275","270.24792654790275"
"774","270.57280736422456","270.57280736422456","270.57280736422456"
"775","270.70395818293383","270.70395818293383","270.70395818293383"
"776","270.6266482807073","270.6266482807073","270.6266482807073"
"777","269.9590924146265","269.9590924146265","269.9590924146265"
"778","270.2042982023448","270.2042982023448","270.2042982023448"
"779","270.2591548975703","270.2591548975703","270.2591548975703"
"780","270.515864557848","270.515864557848","270.515864557848"
"781","271.3733986080071","271.3733986080071","271.3733986080071"
"782","271.9187356583966","271.9187356583966","271.9187356583966"
"783","271.8504798789421","271.8504798789421","271.8504798789421"
"784","271.6852729157178","271.6852729157178","271.6852729157178"
"785","271.79036615997506","271.79036615997506","271.79036615997506"
"786","271.844938344767","271.844938344767","271.844938344767"
"787","271.7024955117774","271.7024955117774","271.7024955117774"
"788","271.52851066807534","271.52851066807534","271.52851066807534"
"789","271.25129595606836","271.25129595606836","271.25129595606836"
"790","271.71476060169994","271.71476060169994","271.71476060169994"
"791","272.2053766495509","272.2053766495509","272.2053766495509"
"792","272.9296275929602","272.9296275929602","272.9296275929602"
"793","273.7906544868818","273.7906544868818","273.7906544868818"
"794","274.5143452091941","274.5143452091941","274.5143452091941"
"795","274.2840982413811","274.2840982413811","274.2840982413811"
"796","274.6508994913504","274.6508994913504","274.6508994913504"
"797","275.2246346405086","275.2246346405086","275.2246346405086"
"798","275.05556550878407","275.05556550878407","275.05556550878407"
"799","275.5068519401674","275.5068519401674","275.5068519401674"
"800","275.3384419989616","275.3384419989616","275.3384419989616"
"801","275.83484136672996","275.83484136672996","275.83484136672996"
"802","276.46292497171396","276.46292497171396","276.46292497171396"
"803","277.3743681139529","277.3743681139529","277.3743681139529"
"804","278.3858673808568","278.3858673808568","278.3858673808568"
"805","278.3531328271051","278.3531328271051","278.3531328271051"
"806","279.06615224699505","279.06615224699505","279.06615224699505"
"807","279.1408440274281","279.1408440274281","279.1408440274281"
"808","279.2324848348695","279.2324848348695","279.2324848348695"
"809","279.1972063092004","279.1972063092004","279.1972063092004"
"810","279.36952047534766","279.36952047534766","279.36952047534766"
"811","279.6521446169588","279.6521446169588","279.6521446169588"
"812","280.42825882567575","280.42825882567575","280.42825882567575"
"813","281.2842200401101","281.2842200401101","281.2842200401101"
"814","281.3496850338463","281.3496850338463","281.3496850338463"
"815","282.04517714861095","282.04517714861095","282.04517714861095"
"816","282.62527731668","282.62527731668","282.62527731668"
"817","282.36300300174014","282.36300300174014","282.36300300174014"
"818","282.2642001205552","282.2642001205552","282.2642001205552"
"819","282.06543000704","282.06543000704","282.06543000704"
"820","281.0883334886501","281.0883334886501","281.0883334886501"
"821","280.8111136883046","280.8111136883046","280.8111136883046"
"822","280.5316803555112","280.5316803555112","280.5316803555112"
"823","280.1772425933756","280.1772425933756","280.1772425933756"
"824","277.88522862853625","277.88522862853625","277.88522862853625"
"825","276.05147882008606","276.05147882008606","276.05147882008606"
"826","274.4560887182379","274.4560887182379","274.4560887182379"
"827","273.2478189815502","273.2478189815502","273.2478189815502"
"828","272.13389344972705","272.13389344972705","272.13389344972705"
"829","270.8501085184995","270.8501085184995","270.8501085184995"
"830","269.45650333206316","269.45650333206316","269.45650333206316"
"831","267.97972446891623","267.97972446891623","267.97972446891623"
"832","266.95330538646465","266.95330538646465","266.95330538646465"
"833","266.8483221586715","266.8483221586715","266.8483221586715"
"834","266.0220673528142","266.0220673528142","266.0220673528142"
"835","265.7963592032544","265.7963592032544","265.7963592032544"
"836","265.3912467465145","265.3912467465145","265.3912467465145"
"837","264.1615937221018","264.1615937221018","264.1615937221018"
"838","263.70657587084645","263.70657587084645","263.70657587084645"
"839","262.4140944847065","262.4140944847065","262.4140944847065"
"840","262.0456518893103","262.0456518893103","262.0456518893103"
"841","262.3700420148969","262.3700420148969","262.3700420148969"
"842","261.23998215194985","261.23998215194985","261.23998215194985"
"843","261.6829115707243","261.6829115707243","261.6829115707243"
"844","261.5084031936342","261.5084031936342","261.5084031936342"
"845","261.17552588554116","261.17552588554116","261.17552588554116"
"846","260.8367342209771","260.8367342209771","260.8367342209771"
"847","260.6195270536684","260.6195270536684","260.6195270536684"
"848","261.28231877554737","261.28231877554737","261.28231877554737"
"849","261.89125515538916","261.89125515538916","261.89125515538916"
"850","261.9928820173414","261.9928820173414","261.9928820173414"
"851","261.7238875996479","261.7238875996479","261.7238875996479"
"852","261.47949610847695","261.47949610847695","261.47949610847695"
"853","262.0254348090309","262.0254348090309","262.0254348090309"
"854","262.80269165491865","262.80269165491865","262.80269165491865"
"855","263.4079782079737","263.4079782079737","263.4079782079737"
"856","263.08225497349815","263.08225497349815","263.08225497349815"
"857","262.6251957200532","262.6251957200532","262.6251957200532"
"858","262.99419331494437","262.99419331494437","262.99419331494437"
"859","262.6984116147058","262.6984116147058","262.6984116147058"
"860","262.392519789","262.392519789","262.392519789"
"861","262.3143146161846","262.3143146161846","262.3143146161846"
"862","262.14472383561724","262.14472383561724","262.14472383561724"
"863","261.9663575241174","261.9663575241174","261.9663575241174"
"864","261.8829786248337","261.8829786248337","261.8829786248337"
"865","261.9320108075563","261.9320108075563","261.9320108075563"
"866","260.9278937299463","260.9278937299463","260.9278937299463"
"867","260.76371811083584","260.76371811083584","260.76371811083584"
"868","260.71857669911645","260.71857669911645","260.71857669911645"
"869","260.37251397881954","260.37251397881954","260.37251397881954"
"870","260.0639995186992","260.0639995186992","260.0639995186992"
"871","259.6129164730787","259.6129164730787","259.6129164730787"
"872","259.64736397372855","259.64736397372855","259.64736397372855"
"873","260.3276705644496","260.3276705644496","260.3276705644496"
"874","259.8019825587079","259.8019825587079","259.8019825587079"
"875","259.4175527867332","259.4175527867332","259.4175527867332"
"876","259.2409725487169","259.2409725487169","259.2409725487169"
"877","257.9100548697456","257.9100548697456","257.9100548697456"
"878","257.51820849875287","257.51820849875287","257.51820849875287"
"879","257.22825454826767","257.22825454826767","257.22825454826767"
"880","256.86735924840735","256.86735924840735","256.86735924840735"
"881","256.55299076672287","256.55299076672287","256.55299076672287"
"882","256.39835038472074","256.39835038472074","256.39835038472074"
"883","256.13291040070465","256.13291040070465","256.13291040070465"
"884","255.88393769544658","255.88393769544658","255.88393769544658"
"885","255.5313135234171","255.5313135234171","255.5313135234171"
"886","255.4295229291681","255.4295229291681","255.4295229291681"
"887","255.46516858937284","255.46516858937284","255.46516858937284"
"888","255.3488390988275","255.3488390988275","255.3488390988275"
"889","255.40430528282894","255.40430528282894","255.40430528282894"
"890","255.48833046097081","255.48833046097081","255.48833046097081"
"891","255.53318846333255","255.53318846333255","255.53318846333255"
"892","255.3618714941205","255.3618714941205","255.3618714941205"
"893","255.2234682178223","255.2234682178223","255.2234682178223"
"894","255.18983799040134","255.18983799040134","255.18983799040134"
"895","255.1380067375284","255.1380067375284","255.1380067375284"
"896","255.20742679090174","255.20742679090174","255.20742679090174"
"897","255.10252874215882","255.10252874215882","255.10252874215882"
"898","254.85104974573295","254.85104974573295","254.85104974573295"
"899","254.93888612380536","254.93888612380536","254.93888612380536"
"900","255.0153327513887","255.0153327513887","255.0153327513887"
"901","255.04353878285437","255.04353878285437","255.04353878285437"
"902","254.94410957790262","254.94410957790262","254.94410957790262"
"903","254.85215503577194","254.85215503577194","254.85215503577194"
"904","254.57526557326366","254.57526557326366","254.57526557326366"
"905","254.70488102365337","254.70488102365337","254.70488102365337"
"906","254.68978371511758","254.68978371511758","254.68978371511758"
"907","254.57913215871514","254.57913215871514","254.57913215871514"
"908","254.37132678391026","254.37132678391026","254.37132678391026"
"909","254.37375210200284","254.37375210200284","254.37375210200284"
"910","253.9830804924372","253.9830804924372","253.9830804924372"
"911","254.0160163114484","254.0160163114484","254.0160163114484"
"912","253.76324779311975","253.76324779311975","253.76324779311975"
"913","253.64792346926077","253.64792346926077","253.64792346926077"
"914","253.64277062571338","253.64277062571338","253.64277062571338"
"915","253.58679793097974","253.58679793097974","253.58679793097974"
"916","253.70183827011095","253.70183827011095","253.70183827011095"
"917","253.85446492565222","253.85446492565222","253.85446492565222"
"918","253.8452712431673","253.8452712431673","253.8452712431673"
"919","253.56804426554424","253.56804426554424","253.56804426554424"
"920","254.41405509546232","254.41405509546232","254.41405509546232"
"921","254.342648789452","254.342648789452","254.342648789452"
"922","254.3527911543358","254.3527911543358","254.3527911543358"
"923","254.4593399541232","254.4593399541232","254.4593399541232"
"924","256.144417061658","256.144417061658","256.144417061658"
"925","257.8660543782323","257.8660543782323","257.8660543782323"
"926","259.2971096586763","259.2971096586763","259.2971096586763"
"927","260.1863069331437","260.1863069331437","260.1863069331437"
"928","261.3256476952765","261.3256476952765","261.3256476952765"
"929","262.68170866102804","262.68170866102804","262.68170866102804"
"930","264.1473100671883","264.1473100671883","264.1473100671883"
"931","265.45305351020426","265.45305351020426","265.45305351020426"
"932","266.41325839674107","266.41325839674107","266.41325839674107"
"933","266.7041167068414","266.7041167068414","266.7041167068414"
"934","267.45950425936167","267.45950425936167","267.45950425936167"
"935","267.6660438647222","267.6660438647222","267.6660438647222"
"936","267.8475149211016","267.8475149211016","267.8475149211016"
"937","268.7872051987246","268.7872051987246","268.7872051987246"
"938","269.0453077241339","269.0453077241339","269.0453077241339"
"939","269.988126656127","269.988126656127","269.988126656127"
"940","270.0396861884956","270.0396861884956","270.0396861884956"
"941","270.20440453593886","270.20440453593886","270.20440453593886"
"942","271.27437698354277","271.27437698354277","271.27437698354277"
"943","271.4747854498259","271.4747854498259","271.4747854498259"
"944","271.516309215252","271.516309215252","271.516309215252"
"945","271.74299169919703","271.74299169919703","271.74299169919703"
"946","271.9072809816736","271.9072809816736","271.9072809816736"
"947","271.99187936361386","271.99187936361386","271.99187936361386"
"948","272.006025105654","272.006025105654","272.006025105654"
"949","271.91175955875633","271.91175955875633","271.91175955875633"
"950","271.85208863361595","271.85208863361595","271.85208863361595"
"951","271.92931761777817","271.92931761777817","271.92931761777817"
"952","271.89268023905197","271.89268023905197","271.89268023905197"
"953","271.7018819897514","271.7018819897514","271.7018819897514"
"954","271.3742718930994","271.3742718930994","271.3742718930994"
"955","271.4287710967459","271.4287710967459","271.4287710967459"
"956","271.30261708898325","271.30261708898325","271.30261708898325"
"957","271.6466095745363","271.6466095745363","271.6466095745363"
"958","271.78549310577887","271.78549310577887","271.78549310577887"
"959","271.80070080524166","271.80070080524166","271.80070080524166"
"960","271.75696277547485","271.75696277547485","271.75696277547485"
"961","271.7319065384738","271.7319065384738","271.7319065384738"
"962","271.0964637723178","271.0964637723178","271.0964637723178"
"963","270.8510649648108","270.8510649648108","270.8510649648108"
"964","270.67910020708894","270.67910020708894","270.67910020708894"
"965","270.4885035193033","270.4885035193033","270.4885035193033"
"966","271.22984089559844","271.22984089559844","271.22984089559844"
"967","271.08077537157544","271.08077537157544","271.08077537157544"
"968","270.80946220329","270.80946220329","270.80946220329"
"969","270.92260557493165","270.92260557493165","270.92260557493165"
"970","270.82536420403017","270.82536420403017","270.82536420403017"
"971","271.0226170018499","271.0226170018499","271.0226170018499"
"972","270.82452343279465","270.82452343279465","270.82452343279465"
