"Step","a2c - train/reward_mean","a2c - train/reward_mean__MIN","a2c - train/reward_mean__MAX"
"483","36.78676473342319","36.78676473342319","36.78676473342319"
"484","35.61625972873036","35.61625972873036","35.61625972873036"
"485","35.54400972411473","35.54400972411473","35.54400972411473"
"486","35.34655434600514","35.34655434600514","35.34655434600514"
"487","35.29415455152717","35.29415455152717","35.29415455152717"
"488","35.22120975602855","35.22120975602855","35.22120975602855"
"489","35.0335649486116","35.0335649486116","35.0335649486116"
"490","34.91725233376463","34.91725233376463","34.91725233376463"
"491","34.85828101942752","34.85828101942752","34.85828101942752"
"492","34.74676097043295","34.74676097043295","34.74676097043295"
"493","34.73701441698213","34.73701441698213","34.73701441698213"
"494","34.67999706327071","34.67999706327071","34.67999706327071"
"495","34.53798799300654","34.53798799300654","34.53798799300654"
"496","34.40101350301964","34.40101350301964","34.40101350301964"
"497","34.33130882203666","34.33130882203666","34.33130882203666"
"498","34.22749301234347","34.22749301234347","34.22749301234347"
"499","34.079511906431","34.079511906431","34.079511906431"
"500","33.95836783167062","33.95836783167062","33.95836783167062"
"501","33.88928537674335","33.88928537674335","33.88928537674335"
"502","33.64142071568029","33.64142071568029","33.64142071568029"
"503","33.432503169128616","33.432503169128616","33.432503169128616"
"504","33.04188098444225","33.04188098444225","33.04188098444225"
"505","32.59108358238911","32.59108358238911","32.59108358238911"
"506","31.933648012365158","31.933648012365158","31.933648012365158"
"507","31.45178363216197","31.45178363216197","31.45178363216197"
"508","30.934113190161007","30.934113190161007","30.934113190161007"
"509","30.33765653445007","30.33765653445007","30.33765653445007"
"510","29.709565609771527","29.709565609771527","29.709565609771527"
"511","28.96324608082301","28.96324608082301","28.96324608082301"
"512","28.330179761083564","28.330179761083564","28.330179761083564"
"513","27.915937717811904","27.915937717811904","27.915937717811904"
"514","27.537563973297946","27.537563973297946","27.537563973297946"
"515","26.980000705977435","26.980000705977435","26.980000705977435"
"516","26.143988795776387","26.143988795776387","26.143988795776387"
"517","25.494460892912468","25.494460892912468","25.494460892912468"
"518","24.740293860838282","24.740293860838282","24.740293860838282"
"519","24.10581389326835","24.10581389326835","24.10581389326835"
"520","23.456673399836472","23.456673399836472","23.456673399836472"
"521","22.90048989951396","22.90048989951396","22.90048989951396"
"522","22.464590177771353","22.464590177771353","22.464590177771353"
"523","21.937138560068743","21.937138560068743","21.937138560068743"
"524","21.778714841500804","21.778714841500804","21.778714841500804"
"525","21.57485746261682","21.57485746261682","21.57485746261682"
"526","21.454850120572555","21.454850120572555","21.454850120572555"
"527","21.36541156009789","21.36541156009789","21.36541156009789"
"528","21.15551255204733","21.15551255204733","21.15551255204733"
"529","20.98352487538028","20.98352487538028","20.98352487538028"
"530","20.72341768158618","20.72341768158618","20.72341768158618"
"531","20.570944656804386","20.570944656804386","20.570944656804386"
"532","20.378316016942446","20.378316016942446","20.378316016942446"
"533","20.25533685395512","20.25533685395512","20.25533685395512"
"534","19.968291902544625","19.968291902544625","19.968291902544625"
"535","19.90291062694294","19.90291062694294","19.90291062694294"
"536","19.74007981898514","19.74007981898514","19.74007981898514"
"537","19.582774239082536","19.582774239082536","19.582774239082536"
"538","19.42008881743317","19.42008881743317","19.42008881743317"
"539","19.278867711334204","19.278867711334204","19.278867711334204"
"540","19.27074140967121","19.27074140967121","19.27074140967121"
"541","19.17983760312829","19.17983760312829","19.17983760312829"
"542","19.0259607763663","19.0259607763663","19.0259607763663"
"543","18.784026918921626","18.784026918921626","18.784026918921626"
"544","18.625931745141752","18.625931745141752","18.625931745141752"
"545","18.39608852346242","18.39608852346242","18.39608852346242"
"546","18.268834390158773","18.268834390158773","18.268834390158773"
"547","18.25831630809513","18.25831630809513","18.25831630809513"
"548","18.161029994863092","18.161029994863092","18.161029994863092"
"549","18.092163143309772","18.092163143309772","18.092163143309772"
"550","18.030215297642172","18.030215297642172","18.030215297642172"
"551","17.993589090242057","17.993589090242057","17.993589090242057"
"552","17.83983425608185","17.83983425608185","17.83983425608185"
"553","17.818201050127865","17.818201050127865","17.818201050127865"
"554","17.94858500853461","17.94858500853461","17.94858500853461"
"555","17.86227606388089","17.86227606388089","17.86227606388089"
"556","17.57388204822597","17.57388204822597","17.57388204822597"
"557","17.523212560089778","17.523212560089778","17.523212560089778"
"558","17.49028717410798","17.49028717410798","17.49028717410798"
"559","17.481789596891502","17.481789596891502","17.481789596891502"
"560","17.498099472793292","17.498099472793292","17.498099472793292"
"561","17.451634001611275","17.451634001611275","17.451634001611275"
"562","17.403469101591508","17.403469101591508","17.403469101591508"
"563","17.363006636938554","17.363006636938554","17.363006636938554"
"564","17.215669447044384","17.215669447044384","17.215669447044384"
"565","17.12322527729022","17.12322527729022","17.12322527729022"
"566","17.140066904314335","17.140066904314335","17.140066904314335"
"567","17.188258708734537","17.188258708734537","17.188258708734537"
"568","17.10328141829046","17.10328141829046","17.10328141829046"
"569","17.060537091764164","17.060537091764164","17.060537091764164"
"570","17.035354831382175","17.035354831382175","17.035354831382175"
"571","16.819998194794643","16.819998194794643","16.819998194794643"
"572","16.704545121356386","16.704545121356386","16.704545121356386"
"573","16.66785795507534","16.66785795507534","16.66785795507534"
"574","16.740743478308904","16.740743478308904","16.740743478308904"
"575","16.81101293658419","16.81101293658419","16.81101293658419"
"576","16.773741650372287","16.773741650372287","16.773741650372287"
"577","16.704602078381466","16.704602078381466","16.704602078381466"
"578","16.749169674027254","16.749169674027254","16.749169674027254"
"579","16.75094295877545","16.75094295877545","16.75094295877545"
"580","16.780154887265997","16.780154887265997","16.780154887265997"
"581","16.75138824268757","16.75138824268757","16.75138824268757"
"582","16.803150923955727","16.803150923955727","16.803150923955727"
"583","17.719154275316285","17.719154275316285","17.719154275316285"
"584","18.72275829359471","18.72275829359471","18.72275829359471"
"585","18.615660668216186","18.615660668216186","18.615660668216186"
"586","18.724030932891655","18.724030932891655","18.724030932891655"
"587","18.699714061371523","18.699714061371523","18.699714061371523"
"588","18.70697482484906","18.70697482484906","18.70697482484906"
"589","18.643786246101843","18.643786246101843","18.643786246101843"
"590","18.671668939323173","18.671668939323173","18.671668939323173"
"591","18.681401479051456","18.681401479051456","18.681401479051456"
"592","18.875685132288382","18.875685132288382","18.875685132288382"
"593","18.91033207197954","18.91033207197954","18.91033207197954"
"594","18.96683190989588","18.96683190989588","18.96683190989588"
"595","19.007067209773705","19.007067209773705","19.007067209773705"
"596","19.066719263860033","19.066719263860033","19.066719263860033"
"597","19.24817773304505","19.24817773304505","19.24817773304505"
"598","19.324779323277216","19.324779323277216","19.324779323277216"
"599","19.401008398340238","19.401008398340238","19.401008398340238"
"600","19.50409389094744","19.50409389094744","19.50409389094744"
"601","19.502038318508458","19.502038318508458","19.502038318508458"
"602","19.716127790108477","19.716127790108477","19.716127790108477"
"603","19.892720397029226","19.892720397029226","19.892720397029226"
"604","20.223700512860123","20.223700512860123","20.223700512860123"
"605","20.624332329531352","20.624332329531352","20.624332329531352"
"606","21.249080612131547","21.249080612131547","21.249080612131547"
"607","21.71228715899695","21.71228715899695","21.71228715899695"
"608","22.247555019718746","22.247555019718746","22.247555019718746"
"609","22.706453909774464","22.706453909774464","22.706453909774464"
"610","23.188305218068745","23.188305218068745","23.188305218068745"
"611","23.90357907259637","23.90357907259637","23.90357907259637"
"612","24.522455229962105","24.522455229962105","24.522455229962105"
"613","24.87316427837857","24.87316427837857","24.87316427837857"
"614","25.360117798957834","25.360117798957834","25.360117798957834"
"615","25.883080517181988","25.883080517181988","25.883080517181988"
"616","26.453434059315224","26.453434059315224","26.453434059315224"
"617","27.035102882676618","27.035102882676618","27.035102882676618"
"618","27.69930355263208","27.69930355263208","27.69930355263208"
"619","28.259518626917014","28.259518626917014","28.259518626917014"
"620","28.772563874714688","28.772563874714688","28.772563874714688"
"621","29.17902521844735","29.17902521844735","29.17902521844735"
"622","29.574614209725624","29.574614209725624","29.574614209725624"
"623","30.13471992346189","30.13471992346189","30.13471992346189"
"624","30.22408965172908","30.22408965172908","30.22408965172908"
"625","30.361511296617902","30.361511296617902","30.361511296617902"
"626","30.478662299539064","30.478662299539064","30.478662299539064"
"627","30.523640861238455","30.523640861238455","30.523640861238455"
"628","30.66778141603536","30.66778141603536","30.66778141603536"
"629","30.759676834202473","30.759676834202473","30.759676834202473"
"630","30.883018304544603","30.883018304544603","30.883018304544603"
"631","30.95177789612404","30.95177789612404","30.95177789612404"
"632","31.037686839594606","31.037686839594606","31.037686839594606"
"633","31.106443377516335","31.106443377516335","31.106443377516335"
"634","31.16336966653085","31.16336966653085","31.16336966653085"
"635","31.238846405536968","31.238846405536968","31.238846405536968"
"636","31.33790991011738","31.33790991011738","31.33790991011738"
"637","31.459533918087473","31.459533918087473","31.459533918087473"
"638","31.60279618154942","31.60279618154942","31.60279618154942"
"639","31.734750084818444","31.734750084818444","31.734750084818444"
"640","31.702698467576045","31.702698467576045","31.702698467576045"
"641","31.811683994622072","31.811683994622072","31.811683994622072"
"642","31.91072024667832","31.91072024667832","31.91072024667832"
"643","32.064214031465454","32.064214031465454","32.064214031465454"
"644","32.17415761274482","32.17415761274482","32.17415761274482"
"645","32.22749097670625","32.22749097670625","32.22749097670625"
"646","32.35891657210151","32.35891657210151","32.35891657210151"
"647","32.33919916433479","32.33919916433479","32.33919916433479"
"648","32.36544187505926","32.36544187505926","32.36544187505926"
"649","32.41158337517838","32.41158337517838","32.41158337517838"
"650","32.43057076635967","32.43057076635967","32.43057076635967"
"651","32.45746445412944","32.45746445412944","32.45746445412944"
"652","32.52672366310107","32.52672366310107","32.52672366310107"
"653","32.50077936688635","32.50077936688635","32.50077936688635"
"654","32.39078609876531","32.39078609876531","32.39078609876531"
"655","32.458166204189986","32.458166204189986","32.458166204189986"
"656","32.544674116710304","32.544674116710304","32.544674116710304"
"657","32.62980840292025","32.62980840292025","32.62980840292025"
"658","32.70126046788144","32.70126046788144","32.70126046788144"
"659","32.844068742172894","32.844068742172894","32.844068742172894"
"660","32.929641634227806","32.929641634227806","32.929641634227806"
"661","33.02687057595897","33.02687057595897","33.02687057595897"
"662","33.08153456229913","33.08153456229913","33.08153456229913"
"663","33.37749119257751","33.37749119257751","33.37749119257751"
"664","33.54008788325089","33.54008788325089","33.54008788325089"
"665","33.65687891934263","33.65687891934263","33.65687891934263"
"666","33.66149351258027","33.66149351258027","33.66149351258027"
"667","33.663313566262005","33.663313566262005","33.663313566262005"
"668","33.80157797049694","33.80157797049694","33.80157797049694"
"669","33.832448684814956","33.832448684814956","33.832448684814956"
"670","33.857119830045484","33.857119830045484","33.857119830045484"
"671","33.788141599795416","33.788141599795416","33.788141599795416"
"672","33.866146239335286","33.866146239335286","33.866146239335286"
"673","33.90915045486261","33.90915045486261","33.90915045486261"
"674","34.165528960707235","34.165528960707235","34.165528960707235"
"675","34.13453301550319","34.13453301550319","34.13453301550319"
"676","34.18616204235201","34.18616204235201","34.18616204235201"
"677","34.15368473920469","34.15368473920469","34.15368473920469"
"678","34.14567442424093","34.14567442424093","34.14567442424093"
"679","34.077130615575804","34.077130615575804","34.077130615575804"
"680","34.070562283689725","34.070562283689725","34.070562283689725"
"681","34.098335084686624","34.098335084686624","34.098335084686624"
"682","34.22291414753963","34.22291414753963","34.22291414753963"
"683","34.29615571021532","34.29615571021532","34.29615571021532"
"684","34.3383594352143","34.3383594352143","34.3383594352143"
"685","34.46676838360225","34.46676838360225","34.46676838360225"
"686","34.43760938524698","34.43760938524698","34.43760938524698"
"687","34.424530724654545","34.424530724654545","34.424530724654545"
"688","34.4021499931017","34.4021499931017","34.4021499931017"
"689","34.460597550882596","34.460597550882596","34.460597550882596"
"690","34.479390826352976","34.479390826352976","34.479390826352976"
"691","34.50630022663354","34.50630022663354","34.50630022663354"
"692","34.380095141583226","34.380095141583226","34.380095141583226"
"693","34.34112682124331","34.34112682124331","34.34112682124331"
"694","34.31033565073936","34.31033565073936","34.31033565073936"
"695","34.37558366511912","34.37558366511912","34.37558366511912"
"696","34.553922662911575","34.553922662911575","34.553922662911575"
"697","34.40110956960045","34.40110956960045","34.40110956960045"
"698","34.45845955324308","34.45845955324308","34.45845955324308"
"699","34.465371780180796","34.465371780180796","34.465371780180796"
"700","34.45455951855467","34.45455951855467","34.45455951855467"
"701","34.4535142653896","34.4535142653896","34.4535142653896"
"702","34.461550439064816","34.461550439064816","34.461550439064816"
"703","34.518416263730686","34.518416263730686","34.518416263730686"
"704","34.47222618812819","34.47222618812819","34.47222618812819"
"705","34.44389843311284","34.44389843311284","34.44389843311284"
"706","34.36343085583423","34.36343085583423","34.36343085583423"
"707","34.35931377487381","34.35931377487381","34.35931377487381"
"708","34.32990581218277","34.32990581218277","34.32990581218277"
"709","34.274928438478454","34.274928438478454","34.274928438478454"
"710","34.23917490035419","34.23917490035419","34.23917490035419"
"711","34.217951063868895","34.217951063868895","34.217951063868895"
"712","34.18876231682611","34.18876231682611","34.18876231682611"
"713","34.183029669608295","34.183029669608295","34.183029669608295"
"714","34.09079358010211","34.09079358010211","34.09079358010211"
"715","34.10796176268377","34.10796176268377","34.10796176268377"
"716","34.30922929475673","34.30922929475673","34.30922929475673"
"717","34.33249840740704","34.33249840740704","34.33249840740704"
"718","34.34565544555553","34.34565544555553","34.34565544555553"
"719","34.51614440221929","34.51614440221929","34.51614440221929"
"720","34.501901047161155","34.501901047161155","34.501901047161155"
"721","34.481093160981615","34.481093160981615","34.481093160981615"
"722","34.49640397355135","34.49640397355135","34.49640397355135"
"723","34.41653025701817","34.41653025701817","34.41653025701817"
"724","34.43207359777938","34.43207359777938","34.43207359777938"
"725","34.34946789017122","34.34946789017122","34.34946789017122"
"726","34.25842075774621","34.25842075774621","34.25842075774621"
"727","34.211587543507925","34.211587543507925","34.211587543507925"
"728","34.17564024564054","34.17564024564054","34.17564024564054"
"729","34.11991858678113","34.11991858678113","34.11991858678113"
"730","34.16636448918085","34.16636448918085","34.16636448918085"
"731","34.18482534660201","34.18482534660201","34.18482534660201"
"732","34.11954379290517","34.11954379290517","34.11954379290517"
"733","34.09959032483574","34.09959032483574","34.09959032483574"
"734","34.14905901288788","34.14905901288788","34.14905901288788"
"735","34.11382476834755","34.11382476834755","34.11382476834755"
"736","34.08294203315105","34.08294203315105","34.08294203315105"
"737","34.04862366613175","34.04862366613175","34.04862366613175"
"738","33.95710370952438","33.95710370952438","33.95710370952438"
"739","33.926141823364304","33.926141823364304","33.926141823364304"
"740","33.988328170908495","33.988328170908495","33.988328170908495"
"741","33.905341037811596","33.905341037811596","33.905341037811596"
"742","33.8949013304495","33.8949013304495","33.8949013304495"
"743","33.86334440680861","33.86334440680861","33.86334440680861"
"744","33.87509903049737","33.87509903049737","33.87509903049737"
"745","33.86945085922896","33.86945085922896","33.86945085922896"
"746","33.848595738808505","33.848595738808505","33.848595738808505"
"747","33.7954224860546","33.7954224860546","33.7954224860546"
"748","33.8100982709293","33.8100982709293","33.8100982709293"
"749","33.792593527200516","33.792593527200516","33.792593527200516"
"750","33.82530317951634","33.82530317951634","33.82530317951634"
"751","33.80482767477806","33.80482767477806","33.80482767477806"
"752","33.78539981494832","33.78539981494832","33.78539981494832"
"753","33.774311575369794","33.774311575369794","33.774311575369794"
"754","33.732296270562216","33.732296270562216","33.732296270562216"
"755","33.7534037444758","33.7534037444758","33.7534037444758"
"756","33.71675392635341","33.71675392635341","33.71675392635341"
"757","33.71182594388898","33.71182594388898","33.71182594388898"
"758","33.667439401486774","33.667439401486774","33.667439401486774"
"759","33.494228853845854","33.494228853845854","33.494228853845854"
"760","33.44037649404432","33.44037649404432","33.44037649404432"
"761","33.37480213684204","33.37480213684204","33.37480213684204"
"762","33.343734072271616","33.343734072271616","33.343734072271616"
"763","33.070994735315324","33.070994735315324","33.070994735315324"
"764","33.00036641220737","33.00036641220737","33.00036641220737"
"765","32.87630401923496","32.87630401923496","32.87630401923496"
"766","32.91474387076858","32.91474387076858","32.91474387076858"
"767","32.918990611854824","32.918990611854824","32.918990611854824"
"768","32.88040411937458","32.88040411937458","32.88040411937458"
"769","32.850230087688544","32.850230087688544","32.850230087688544"
"770","32.82521999781427","32.82521999781427","32.82521999781427"
"771","32.84053908094705","32.84053908094705","32.84053908094705"
"772","32.81035863159166","32.81035863159166","32.81035863159166"
"773","32.74150249602215","32.74150249602215","32.74150249602215"
"774","32.42919276826026","32.42919276826026","32.42919276826026"
"775","32.42671276945563","32.42671276945563","32.42671276945563"
"776","32.42025408983172","32.42025408983172","32.42025408983172"
"777","32.396945471297364","32.396945471297364","32.396945471297364"
"778","32.43330135328637","32.43330135328637","32.43330135328637"
"779","32.50824456376897","32.50824456376897","32.50824456376897"
"780","32.55461255162896","32.55461255162896","32.55461255162896"
"781","32.76569463914202","32.76569463914202","32.76569463914202"
"782","32.65430515590997","32.65430515590997","32.65430515590997"
"783","32.59802504835592","32.59802504835592","32.59802504835592"
"784","32.55750149981992","32.55750149981992","32.55750149981992"
"785","32.58366220621334","32.58366220621334","32.58366220621334"
"786","32.63595302805246","32.63595302805246","32.63595302805246"
"787","32.691941474433406","32.691941474433406","32.691941474433406"
"788","32.74200818844081","32.74200818844081","32.74200818844081"
"789","32.747927681567965","32.747927681567965","32.747927681567965"
"790","32.75557019139349","32.75557019139349","32.75557019139349"
"791","32.73426366532862","32.73426366532862","32.73426366532862"
"792","32.62113862572878","32.62113862572878","32.62113862572878"
"793","32.59305829471617","32.59305829471617","32.59305829471617"
"794","32.49145616686612","32.49145616686612","32.49145616686612"
"795","32.45233483485354","32.45233483485354","32.45233483485354"
"796","32.202211175872364","32.202211175872364","32.202211175872364"
"797","32.091727030048496","32.091727030048496","32.091727030048496"
"798","31.969269564258283","31.969269564258283","31.969269564258283"
"799","31.90037506175635","31.90037506175635","31.90037506175635"
"800","31.88872953999264","31.88872953999264","31.88872953999264"
"801","31.784772449316804","31.784772449316804","31.784772449316804"
"802","31.698500893352904","31.698500893352904","31.698500893352904"
"803","31.54132707613928","31.54132707613928","31.54132707613928"
"804","31.554496723732445","31.554496723732445","31.554496723732445"
"805","31.63980946779484","31.63980946779484","31.63980946779484"
"806","31.691446426047477","31.691446426047477","31.691446426047477"
"807","31.637925109306817","31.637925109306817","31.637925109306817"
"808","31.52887435797835","31.52887435797835","31.52887435797835"
"809","31.542227530668026","31.542227530668026","31.542227530668026"
"810","31.454379503431266","31.454379503431266","31.454379503431266"
"811","31.43870047956938","31.43870047956938","31.43870047956938"
"812","31.42644581879722","31.42644581879722","31.42644581879722"
"813","31.35550469880225","31.35550469880225","31.35550469880225"
"814","31.30232685220195","31.30232685220195","31.30232685220195"
"815","31.212076708010862","31.212076708010862","31.212076708010862"
"816","31.088347102503757","31.088347102503757","31.088347102503757"
"817","30.99844397769077","30.99844397769077","30.99844397769077"
"818","30.953942748892587","30.953942748892587","30.953942748892587"
"819","30.798645609233063","30.798645609233063","30.798645609233063"
"820","30.782105263441334","30.782105263441334","30.782105263441334"
"821","30.77151320175035","30.77151320175035","30.77151320175035"
"822","30.680862628000323","30.680862628000323","30.680862628000323"
"823","30.757917609869036","30.757917609869036","30.757917609869036"
"824","30.708344895655756","30.708344895655756","30.708344895655756"
"825","30.753822430337312","30.753822430337312","30.753822430337312"
"826","30.84917016158113","30.84917016158113","30.84917016158113"
"827","30.773322712706868","30.773322712706868","30.773322712706868"
"828","30.753893472703638","30.753893472703638","30.753893472703638"
"829","30.840521058666056","30.840521058666056","30.840521058666056"
"830","30.753838653175627","30.753838653175627","30.753838653175627"
"831","30.725556803105864","30.725556803105864","30.725556803105864"
"832","30.81353061103495","30.81353061103495","30.81353061103495"
"833","30.838857102722397","30.838857102722397","30.838857102722397"
"834","30.81942046777578","30.81942046777578","30.81942046777578"
"835","30.75269557834836","30.75269557834836","30.75269557834836"
"836","30.86008339700522","30.86008339700522","30.86008339700522"
"837","30.87486359942937","30.87486359942937","30.87486359942937"
"838","30.911884991119152","30.911884991119152","30.911884991119152"
"839","30.892095574850682","30.892095574850682","30.892095574850682"
"840","30.829780948220286","30.829780948220286","30.829780948220286"
"841","30.85955372283468","30.85955372283468","30.85955372283468"
"842","30.847220735719894","30.847220735719894","30.847220735719894"
"843","30.789864792751615","30.789864792751615","30.789864792751615"
"844","30.703824614158364","30.703824614158364","30.703824614158364"
"845","30.63451957967365","30.63451957967365","30.63451957967365"
"846","30.55217074677581","30.55217074677581","30.55217074677581"
"847","30.519172281904613","30.519172281904613","30.519172281904613"
"848","30.509433746712748","30.509433746712748","30.509433746712748"
"849","30.404250652345365","30.404250652345365","30.404250652345365"
"850","30.307672038881574","30.307672038881574","30.307672038881574"
"851","30.282606322045904","30.282606322045904","30.282606322045904"
"852","30.19623818495078","30.19623818495078","30.19623818495078"
"853","30.16178323905682","30.16178323905682","30.16178323905682"
"854","30.17248352560913","30.17248352560913","30.17248352560913"
"855","30.096122545131948","30.096122545131948","30.096122545131948"
"856","30.074685504788068","30.074685504788068","30.074685504788068"
"857","30.016303163764533","30.016303163764533","30.016303163764533"
"858","30.040360466928686","30.040360466928686","30.040360466928686"
"859","30.04794618619373","30.04794618619373","30.04794618619373"
"860","29.95289055131143","29.95289055131143","29.95289055131143"
"861","29.924579347274268","29.924579347274268","29.924579347274268"
"862","29.934322357638738","29.934322357638738","29.934322357638738"
"863","29.87752994430717","29.87752994430717","29.87752994430717"
"864","29.840946161034516","29.840946161034516","29.840946161034516"
"865","29.82075430105906","29.82075430105906","29.82075430105906"
"866","29.681150209358893","29.681150209358893","29.681150209358893"
"867","29.56712397856172","29.56712397856172","29.56712397856172"
"868","29.418407276007347","29.418407276007347","29.418407276007347"
"869","29.348148483592084","29.348148483592084","29.348148483592084"
"870","29.295482058296912","29.295482058296912","29.295482058296912"
"871","29.263007249902003","29.263007249902003","29.263007249902003"
"872","29.220137123647145","29.220137123647145","29.220137123647145"
"873","29.19943891057279","29.19943891057279","29.19943891057279"
"874","29.171395871373825","29.171395871373825","29.171395871373825"
"875","29.124224804560654","29.124224804560654","29.124224804560654"
"876","29.040946876606903","29.040946876606903","29.040946876606903"
"877","29.135321954446844","29.135321954446844","29.135321954446844"
"878","29.10449094945099","29.10449094945099","29.10449094945099"
"879","29.088575876555407","29.088575876555407","29.088575876555407"
"880","29.018869308321737","29.018869308321737","29.018869308321737"
"881","28.808069331436418","28.808069331436418","28.808069331436418"
"882","28.810698283682576","28.810698283682576","28.810698283682576"
"883","28.87398162863683","28.87398162863683","28.87398162863683"
"884","28.822872897624038","28.822872897624038","28.822872897624038"
"885","28.763251235350037","28.763251235350037","28.763251235350037"
"886","28.73906581602525","28.73906581602525","28.73906581602525"
"887","28.719808867494574","28.719808867494574","28.719808867494574"
"888","28.69528300588485","28.69528300588485","28.69528300588485"
"889","28.637585198476444","28.637585198476444","28.637585198476444"
"890","28.578416260525117","28.578416260525117","28.578416260525117"
"891","28.5855582927051","28.5855582927051","28.5855582927051"
"892","28.69917336000828","28.69917336000828","28.69917336000828"
"893","28.70697578520281","28.70697578520281","28.70697578520281"
"894","28.844476331665646","28.844476331665646","28.844476331665646"
"895","28.915953560310882","28.915953560310882","28.915953560310882"
"896","29.018141647938172","29.018141647938172","29.018141647938172"
"897","29.105064363561105","29.105064363561105","29.105064363561105"
"898","29.184698559686076","29.184698559686076","29.184698559686076"
"899","29.216325215741527","29.216325215741527","29.216325215741527"
"900","29.23685717710061","29.23685717710061","29.23685717710061"
"901","29.356000108073932","29.356000108073932","29.356000108073932"
"902","29.370864648807327","29.370864648807327","29.370864648807327"
"903","28.61301018717466","28.61301018717466","28.61301018717466"
"904","28.61845754937036","28.61845754937036","28.61845754937036"
"905","28.50120225206716","28.50120225206716","28.50120225206716"
"906","27.498919650528116","27.498919650528116","27.498919650528116"
"907","26.676154113456143","26.676154113456143","26.676154113456143"
"908","25.8874494839157","25.8874494839157","25.8874494839157"
"909","25.11745647161035","25.11745647161035","25.11745647161035"
"910","24.445844074215273","24.445844074215273","24.445844074215273"
"911","23.546743898529094","23.546743898529094","23.546743898529094"
"912","22.86890123353107","22.86890123353107","22.86890123353107"
"913","22.894116971238983","22.894116971238983","22.894116971238983"
"914","22.097210221036804","22.097210221036804","22.097210221036804"
"915","22.150745128623676","22.150745128623676","22.150745128623676"
"916","22.12899412964238","22.12899412964238","22.12899412964238"
"917","21.771813029709737","21.771813029709737","21.771813029709737"
"918","21.820189554102253","21.820189554102253","21.820189554102253"
"919","20.81900528616039","20.81900528616039","20.81900528616039"
"920","20.81934276682092","20.81934276682092","20.81934276682092"
"921","20.846227499383968","20.846227499383968","20.846227499383968"
"922","20.926917480684352","20.926917480684352","20.926917480684352"
"923","20.83491784215672","20.83491784215672","20.83491784215672"
"924","20.109574204559905","20.109574204559905","20.109574204559905"
"925","19.147581417306792","19.147581417306792","19.147581417306792"
"926","19.054151894811074","19.054151894811074","19.054151894811074"
"927","18.26667545654578","18.26667545654578","18.26667545654578"
"928","18.284924315165263","18.284924315165263","18.284924315165263"
"929","18.20523555014981","18.20523555014981","18.20523555014981"
"930","17.353937749385366","17.353937749385366","17.353937749385366"
"931","17.346358346033377","17.346358346033377","17.346358346033377"
"932","17.32886496605119","17.32886496605119","17.32886496605119"
"933","17.303644182605204","17.303644182605204","17.303644182605204"
"934","17.263501481299755","17.263501481299755","17.263501481299755"
"935","16.496991594803987","16.496991594803987","16.496991594803987"
"936","16.346497078023386","16.346497078023386","16.346497078023386"
"937","16.325781030615325","16.325781030615325","16.325781030615325"
"938","16.31854980474105","16.31854980474105","16.31854980474105"
"939","16.31388973504072","16.31388973504072","16.31388973504072"
"940","16.298937734009233","16.298937734009233","16.298937734009233"
"941","15.599141866804565","15.599141866804565","15.599141866804565"
"942","15.636970860471484","15.636970860471484","15.636970860471484"
"943","15.679306290687528","15.679306290687528","15.679306290687528"
"944","15.682799569999334","15.682799569999334","15.682799569999334"
"945","15.766620939688291","15.766620939688291","15.766620939688291"
"946","15.853599212819244","15.853599212819244","15.853599212819244"
"947","15.860895391067025","15.860895391067025","15.860895391067025"
"948","15.848871554767248","15.848871554767248","15.848871554767248"
"949","15.866884021961596","15.866884021961596","15.866884021961596"
"950","15.841707706765737","15.841707706765737","15.841707706765737"
"951","15.834635418539401","15.834635418539401","15.834635418539401"
"952","15.915821966098155","15.915821966098155","15.915821966098155"
"953","15.997844787647482","15.997844787647482","15.997844787647482"
"954","15.941977482845541","15.941977482845541","15.941977482845541"
"955","16.004517772940453","16.004517772940453","16.004517772940453"
"956","16.015295581815298","16.015295581815298","16.015295581815298"
"957","15.981714316119906","15.981714316119906","15.981714316119906"
"958","15.96573494968703","15.96573494968703","15.96573494968703"
"959","15.943416049012448","15.943416049012448","15.943416049012448"
"960","15.951638492567","15.951638492567","15.951638492567"
"961","15.909169106381015","15.909169106381015","15.909169106381015"
"962","15.877294952301309","15.877294952301309","15.877294952301309"
"963","15.933521033870056","15.933521033870056","15.933521033870056"
"964","15.975868109753355","15.975868109753355","15.975868109753355"
"965","16.016841721488163","16.016841721488163","16.016841721488163"
"966","16.03534258536063","16.03534258536063","16.03534258536063"
"967","16.148639091914518","16.148639091914518","16.148639091914518"
"968","16.166858228249474","16.166858228249474","16.166858228249474"
"969","16.16563332750462","16.16563332750462","16.16563332750462"
"970","16.12262199160643","16.12262199160643","16.12262199160643"
"971","16.11071233692579","16.11071233692579","16.11071233692579"
"972","16.11494741843082","16.11494741843082","16.11494741843082"
"973","16.07481712578796","16.07481712578796","16.07481712578796"
"974","16.08927922268398","16.08927922268398","16.08927922268398"
"975","16.041290550557896","16.041290550557896","16.041290550557896"
"976","16.016643498046324","16.016643498046324","16.016643498046324"
"977","15.781658356706611","15.781658356706611","15.781658356706611"
"978","15.71031672963407","15.71031672963407","15.71031672963407"
"979","15.630137591804377","15.630137591804377","15.630137591804377"
"980","15.636220117374323","15.636220117374323","15.636220117374323"
