x,y,theta,velocity
0.602094,5.604194,-0.858989,
0.729008,5.449667,-0.909331,
0.850658,5.291176,-0.866495,
0.982444,5.140750,-0.868522,
1.110077,4.986795,-0.897713,
1.229389,4.826399,-0.866544,
1.362654,4.677289,-0.839555,
1.493768,4.526280,-0.864306,
1.618290,4.369858,-0.941330,
1.743442,4.214366,-0.811863,
1.878541,4.066915,-0.843820,
2.007140,3.913781,-0.883123,
2.126543,3.753398,-0.958725,
2.258112,3.603007,-0.821329,
2.390726,3.453339,-0.878939,
2.516127,3.297569,-0.911279,
2.636333,3.137996,-0.844746,
2.771858,2.990930,-0.834444,
2.902570,2.839588,-0.868844,
3.024638,2.681268,-0.958991,
3.148532,2.524498,-0.848191,
3.280156,2.373917,-0.855067,
3.408106,2.220240,-0.902544,
3.528009,2.060376,-0.878480,
3.659229,1.909454,-0.852723,
3.790719,1.758754,-0.854455,
3.914124,1.601599,-0.965089,
4.044321,1.450179,-0.815243,
4.179977,1.303234,-0.837064,
4.309217,1.150647,-0.879395,
4.428388,0.990130,-0.968128,
4.559605,0.839471,-0.816187,
4.693088,0.690572,-0.871044,
4.819744,0.535823,-0.905164,
4.929127,0.368679,-1.074223,
5.022979,0.192089,-1.106449,
5.112178,0.013093,-1.155692,
5.192835,-0.169922,-1.155692,
5.258452,-0.358462,-1.332480,
5.295986,-0.554803,-1.443726,
5.319727,-0.753356,-1.491310,
5.332643,-0.952899,-1.533078,
5.325843,-1.152532,-1.693740,
5.299361,-1.350736,-1.739027,
5.265065,-1.547770,-1.751336,
5.226575,-1.744019,-1.773868,
5.177748,-1.937912,-1.845797,
5.130315,-2.132193,-1.816723,
5.078542,-2.325331,-1.859912,
5.018212,-2.516001,-1.894166,
4.954313,-2.705519,-1.896789,
4.887929,-2.894173,-1.921436,
4.818142,-3.081600,-1.930663,
4.750182,-3.269689,-1.893859,
4.690100,-3.460430,-1.859463,
4.633954,-3.652386,-1.859463,
4.584039,-3.846019,-1.803734,
4.534979,-4.039882,-1.840330,
4.503573,-4.236436,-1.572828,
4.502854,-4.436435,-1.573840,
4.502600,-4.636435,-1.570796,
4.522283,-4.834574,-1.268181,
4.583711,-5.024903,-1.254345,
4.646423,-5.214817,-1.247733,
4.727213,-5.397529,-1.099265,
4.826199,-5.571073,-0.979235,
4.936137,-5.738136,-1.000346,
5.046176,-5.905141,-0.985664,
5.172386,-6.059649,-0.802821,
5.307315,-6.207245,-0.848210,
5.435102,-6.361054,-0.888885,
5.553770,-6.522009,-0.954031,
5.689095,-6.668995,-0.785398,
5.830516,-6.810416,-0.785398,
5.985484,-6.936530,-0.639556,
6.143913,-7.058577,-0.663520,
6.295987,-7.188402,-0.747465,
6.439868,-7.327268,-0.785398,
6.583574,-7.466263,-0.717675,
6.744127,-7.585338,-0.664782,
6.898917,-7.711956,-0.695416,
7.047752,-7.845523,-0.748851,
7.201641,-7.972771,-0.603541,
7.360337,-8.094341,-0.694460,
7.512006,-8.224652,-0.735161,
7.658613,-8.360677,-0.753845,
7.813135,-8.487030,-0.614040,
7.967992,-8.613370,-0.718910,
8.118365,-8.745233,-0.720238,
8.266757,-8.879316,-0.744341,
8.421357,-9.005732,-0.609401,
8.579553,-9.127959,-0.696706,
8.731227,-9.258279,-0.731417,
8.879136,-9.392885,-0.723712,
9.039665,-9.511961,-0.661988,
9.194646,-9.638338,-0.694870,
9.343465,-9.771916,-0.751562,
9.493692,-9.903636,-0.578043,
9.653112,-10.024130,-0.689394,
9.805128,-10.154080,-0.712939,
9.954305,-10.287293,-0.727630,
10.112605,-10.409170,-0.631633,
10.267639,-10.535443,-0.709137,
10.418064,-10.667225,-0.733617,
10.566818,-10.800887,-0.708385,
10.727470,-10.919867,-0.665301,
10.882383,-11.046340,-0.693032,
11.034788,-11.175821,-0.687140,
11.195862,-11.294262,-0.664398,
11.350736,-11.420785,-0.714015,
11.503334,-11.550037,-0.686050,
11.664368,-11.668551,-0.664804,
11.819011,-11.795355,-0.710790,
11.972264,-11.923818,-0.619572,
12.134074,-12.041295,-0.653701,
12.292329,-12.163585,-0.652116,
12.453522,-12.281943,-0.643949,
12.610591,-12.405716,-0.677310,
12.766769,-12.530625,-0.658282,
12.926275,-12.650896,-0.712950,
13.080825,-12.777758,-0.667669,
13.242780,-12.895064,-0.611370,
13.400423,-13.018096,-0.680026,
13.555887,-13.143908,-0.640473,
13.717100,-13.262136,-0.656770,
13.871022,-13.389836,-0.694355,
14.028665,-13.512819,-0.625994,
14.188504,-13.632937,-0.668951,
14.341935,-13.761212,-0.712289,
14.496966,-13.887374,-0.610857,
14.658427,-14.005310,-0.657304,
14.817241,-14.126871,-0.648231,
14.978686,-14.244889,-0.644940,
15.134812,-14.369866,-0.685057,
15.292786,-14.492322,-0.573266,
15.452938,-14.611978,-0.649487,
15.617018,-14.726278,-0.596232,
15.778436,-14.844289,-0.657304,
15.937442,-14.965579,-0.605384,
16.102742,-15.078162,-0.594292,
16.269074,-15.189212,-0.580772,
16.435432,-15.300229,-0.589593,
16.601711,-15.411360,-0.596234,
16.771926,-15.516173,-0.515855,
16.946190,-15.614278,-0.486308,
17.122321,-15.709017,-0.487692,
17.292905,-15.813378,-0.530986,
17.469317,-15.907457,-0.464787,
17.648185,-15.996906,-0.454161,
17.826606,-16.087223,-0.483609,
18.006058,-16.175453,-0.432784,
18.185584,-16.263525,-0.455423,
18.365178,-16.351538,-0.455908,
18.550387,-16.426846,-0.429991,
18.734891,-16.503883,-0.368983,
18.922501,-16.573170,-0.359151,
19.107091,-16.650051,-0.414188,
19.289409,-16.732258,-0.406880,
19.474248,-16.808393,-0.317656,
19.664002,-16.871588,-0.323370,
19.853160,-16.936535,-0.338869,
20.041552,-17.003675,-0.344662,
20.228590,-17.074362,-0.399974,
20.414980,-17.146443,-0.304416,
20.607179,-17.201695,-0.272977,
20.797657,-17.262563,-0.326078,
20.987118,-17.326629,-0.326078,
21.176662,-17.390449,-0.323063,
21.368011,-17.448618,-0.288445,
21.559505,-17.506314,-0.300229,
21.750085,-17.566947,-0.324569,
21.943437,-17.617635,-0.244137,
22.136458,-17.669943,-0.272702,
22.329018,-17.723947,-0.257771,
22.521805,-17.777009,-0.298166,
22.713397,-17.834388,-0.288162,
22.905431,-17.890265,-0.280347,
23.098846,-17.941113,-0.278522,
23.290576,-17.998009,-0.277439,
23.483590,-18.050336,-0.229565,
23.677813,-18.098002,-0.273212,
23.869850,-18.153813,-0.300229,
24.060432,-18.214442,-0.324569,
24.253794,-18.265088,-0.243324,
24.446871,-18.317191,-0.271572,
24.637898,-18.376420,-0.306172,
24.829637,-18.432919,-0.231249,
25.023834,-18.480711,-0.275676,
25.215536,-18.537642,-0.306304,
25.405871,-18.598956,-0.265304,
25.600064,-18.646731,-0.236216,
25.793139,-18.698808,-0.277852,
25.986107,-18.751349,-0.254851,
26.179098,-18.803795,-0.257438,
26.373558,-18.850531,-0.232937,
26.567514,-18.899027,-0.210374,
26.762779,-18.942225,-0.230137,
26.958440,-18.983238,-0.162529,
27.155403,-19.017167,-0.217292,
27.351711,-19.055277,-0.147191,
27.550217,-19.078741,-0.017328,
27.748940,-19.096564,-0.195298,
27.946896,-19.123229,-0.034792,
28.146844,-19.126250,0.000000,
28.346844,-19.126250,0.000000,
28.546844,-19.126250,0.000000,
28.746844,-19.126250,0.000000,
28.946844,-19.126250,0.000000,
29.146844,-19.126250,0.000000,
29.346120,-19.112356,0.226783,
29.542883,-19.079700,0.041545,
29.738115,-19.038655,0.275579,
29.932438,-18.991433,0.229566,
30.124465,-18.936128,0.318903,
30.313714,-18.871560,0.364279,
30.498733,-18.795746,0.365286,
30.678894,-18.709702,0.554736,
30.850062,-18.606346,0.535556,
31.018717,-18.498907,0.588857,
31.183660,-18.386013,0.717534,
31.327711,-18.247389,0.785398,
31.469129,-18.105964,0.787300,
31.598104,-17.953852,1.009801,
31.703606,-17.784016,1.048807,
31.796073,-17.606693,1.101817,
31.885744,-17.427944,1.128306,
31.954543,-17.240388,1.271812,
32.001738,-17.046073,1.322135,
32.052267,-16.852609,1.368613,
32.066473,-16.653768,1.564864,
32.067547,-16.453772,1.568309,
32.066713,-16.253788,1.630991,
32.030600,-16.057632,1.824456,
31.981890,-15.863676,1.799244,
31.920497,-15.673997,1.988751,
31.845824,-15.488512,1.950529,
31.760012,-15.308079,2.066953,
31.656149,-15.137189,2.099000,
31.553441,-14.965908,2.260243,
31.415946,-14.820846,2.356194,
31.274525,-14.679425,2.356194,
31.133103,-14.538003,2.356194,
30.991682,-14.396582,2.356194,
30.849387,-14.256072,2.398957,
30.688796,-14.137468,2.545358,
30.515993,-14.037415,2.669396,
30.336175,-13.949923,2.672451,
30.156997,-13.861136,2.654562,
29.977377,-13.773261,2.703315,
29.791475,-13.699591,2.750486,
29.606228,-13.624434,2.796152,
29.417956,-13.556964,2.787732,
29.230842,-13.486346,2.775672,
29.043576,-13.416132,2.791445,
28.854389,-13.351303,2.768685,
28.667998,-13.278794,2.787049,
28.479081,-13.213236,2.804614,
28.292617,-13.141111,2.749852,
28.108868,-13.062147,2.727382,
27.924624,-12.984407,2.760166,
27.744932,-12.897023,2.648024,
27.575708,-12.790668,2.530192,
27.414513,-12.672438,2.464505,
27.263056,-12.542304,2.335323,
27.124617,-12.397962,2.335323,
27.001998,-12.240210,2.212531,
26.893194,-12.072705,2.107370,
26.800146,-11.896040,1.991939,
26.735690,-11.707133,1.856438,
26.693443,-11.511722,1.746357,
26.658511,-11.314797,1.746357,
26.625607,-11.117574,1.684922,
26.610315,-10.918291,1.573011,
26.612513,-10.718322,1.494283,
26.634828,-10.519686,1.426342,
26.665755,-10.322099,1.431148,
26.691308,-10.123765,1.465826,
26.702973,-9.924252,1.490819,
26.731942,-9.726522,1.385081,
26.765613,-9.529394,1.412011,
26.790848,-9.331061,1.501802,
26.801335,-9.131511,1.445782,
26.834826,-8.934364,1.402056,
26.859298,-8.735875,1.461949,
26.878775,-8.536844,1.489719,
26.889215,-8.337205,1.486929,
26.920434,-8.139792,1.387801,
26.948302,-7.941760,1.450856,
26.969762,-7.742943,1.486198,
26.980100,-7.543311,1.570796,
26.993373,-7.344031,1.445517,
27.024648,-7.146505,1.413548,
27.054701,-6.948787,1.437640,
27.072600,-6.749790,1.570796,
27.081058,-6.550187,1.422379,
27.111951,-6.352598,1.446331,
27.135757,-6.154026,1.463402,
27.154940,-5.954966,1.490262,
27.165482,-5.755318,1.503913,
27.195095,-5.557746,1.384956,
27.223632,-5.359815,1.450492,
27.244810,-5.160968,1.484792,
27.256078,-4.961338,1.547232,
27.269392,-4.762009,1.413075,
27.300700,-4.564475,1.414100,
27.327737,-4.366324,1.441737,
27.346882,-4.167287,1.514674,
27.350633,-3.967381,1.557157,
27.373513,-3.768884,1.405512,
27.398794,-3.570542,1.475293,
27.417330,-3.371404,1.483307,
27.434001,-3.172103,1.492562,
27.442600,-2.972387,1.570796,
27.450024,-2.772675,1.455777,
27.476927,-2.574544,1.456826,
27.494712,-2.375358,1.501183,
27.509639,-2.175921,1.484920,
27.526174,-1.976608,1.492415,
27.535100,-1.776905,1.570796,
27.536559,-1.576933,1.510772,
27.556519,-1.378049,1.415185,
27.578159,-1.179367,1.520764,
27.581350,-0.979437,1.570796,
27.581350,-0.779437,1.570796,
27.581350,-0.579437,1.570796,
27.586185,-0.379529,1.532479,
27.599572,-0.179988,1.484625,
27.616383,0.019303,1.492170,
27.627600,0.218915,1.570796,
27.627600,0.418915,1.570796,
27.627600,0.618915,1.570796,
27.627600,0.818915,1.570796,
27.627600,1.018915,1.570796,
27.627600,1.218915,1.570796,
27.627600,1.418915,1.570796,
27.627600,1.618915,1.570796,
27.627600,1.818915,1.570796,
27.627600,2.018915,1.570796,
27.626308,2.218878,1.627960,
27.612294,2.418377,1.647508,
27.595848,2.617697,1.634001,
27.584528,2.817364,1.608652,
27.581350,3.017304,1.570796,
27.581275,3.217304,1.582592,
27.573083,3.417048,1.692714,
27.545616,3.615108,1.680224,
27.534216,3.814621,1.578291,
27.528857,4.014490,1.627597,
27.512996,4.213854,1.659235,
27.494249,4.412970,1.671838,
27.468663,4.611256,1.771406,
27.442732,4.809093,1.578089,
27.427901,5.008456,1.672162,
27.401343,5.206665,1.743539,
27.365768,5.403468,1.761956,
27.348018,5.602262,1.686496,
27.317712,5.799866,1.776055,
27.277866,5.995852,1.761868,
27.252968,6.194012,1.712405,
27.215565,6.390398,1.789642,
27.175749,6.586361,1.753435,
27.152360,6.784816,1.735516,
27.109477,6.980120,1.797345,
27.073273,7.176718,1.711215,
27.034232,7.372752,1.800216,
26.993577,7.568528,1.745720,
26.958177,7.765236,1.836032,
26.908176,7.958873,1.800141,
26.862753,8.153639,1.819409,
26.816862,8.348279,1.744605,
26.783711,8.545507,1.730127,
26.741162,8.740867,1.810111,
26.697624,8.936065,1.791686,
26.648140,9.129776,1.807305,
26.615140,9.326954,1.704218,
26.573339,9.522409,1.847692,
26.520039,9.715171,1.832977,
26.471217,9.909112,1.804134,
26.428320,10.104440,1.781284,
26.379978,10.298407,1.785003,
26.341163,10.494589,1.758273,
26.294866,10.689046,1.840817,
26.247064,10.883223,1.797938,
26.200991,11.077842,1.810506,
26.155718,11.272634,1.784610,
26.108204,11.466864,1.833795,
26.065425,11.662135,1.742447,
26.023864,11.857650,1.829602,
25.975400,12.051664,1.791514,
25.932795,12.247071,1.794300,
25.888282,12.442054,1.796469,
25.842588,12.636694,1.840266,
25.797583,12.831494,1.772119,
25.758974,13.027691,1.841065,
25.708440,13.221184,1.800141,
25.663243,13.416003,1.824214,
25.616658,13.610478,1.792831,
25.582954,13.807586,1.788614,
25.533162,14.001210,1.814498,
25.486014,14.195572,1.808621,
25.435442,14.389035,1.810462,
25.390615,14.583941,1.789097,
25.345626,14.778811,1.803451,
25.311388,14.975775,1.709803,
25.263878,15.169846,1.802644,
25.218977,15.364737,1.791514,
25.174525,15.559733,1.800350,
25.132083,15.755163,1.779142,
25.084002,15.949205,1.780862,
25.044748,16.145308,1.768198,
24.997337,16.339519,1.834713,
24.949661,16.533735,1.797199,
24.903401,16.728308,1.800552,
24.859544,16.923430,1.780554,
24.811918,17.117617,1.826779,
24.770388,17.313181,1.745468,
24.727511,17.508407,1.836784,
24.679424,17.702516,1.791514,
24.636750,17.897907,1.799334,
24.592212,18.092882,1.790118,
24.546120,18.287403,1.849684,
24.501956,18.482396,1.768375,
24.462379,18.678391,1.845903,
24.411829,18.871866,1.811083,
24.365969,19.066530,1.829528,
24.319098,19.260926,1.792171,
24.274639,19.455898,1.853206,
24.228206,19.650313,1.762937,
24.187535,19.846079,1.814355,
24.137539,20.039688,1.800705,
24.093713,20.234825,1.790314,
24.048741,20.429700,1.801837,
24.007033,20.625287,1.816959,
23.958022,20.819134,1.786326,
23.920176,21.015492,1.763216,
23.871983,21.209536,1.829411,
23.826000,21.404158,1.790635,
23.780295,21.598864,1.801752,
23.737408,21.794202,1.782558,
23.689591,21.988311,1.772328,
23.650107,22.184366,1.785837,
23.601218,22.378241,1.825869,
23.554367,22.572651,1.782707,
23.511154,22.767921,1.797841,
23.467706,22.963139,1.778440,
23.419047,23.157062,1.817468,
23.379657,23.353094,1.745803,
23.334039,23.547681,1.845797,
23.286923,23.742030,1.793367,
23.243637,23.937284,1.804706,
23.199678,24.132378,1.780158,
23.164093,24.328994,1.849436,
23.113396,24.522422,1.809553,
23.068072,24.717218,1.798732,
23.021531,24.911709,1.783749,
22.976735,25.106605,1.844776,
22.928694,25.300670,1.743936,
22.891632,25.497161,1.818960,
22.841286,25.690711,1.800141,
22.797272,25.885804,1.793314,
22.752708,26.080775,1.796798,
22.710855,26.276325,1.826320,
22.662317,26.470291,1.780600,
22.624385,26.666637,1.770243,
22.575751,26.860580,1.823606,
22.529798,27.055217,1.793218,
22.482793,27.249607,1.802447,
22.439623,27.444886,1.783479,
22.390154,27.638624,1.774335,
22.351919,27.834918,1.783909,
22.303740,28.028953,1.814807,
22.258249,28.223695,1.780854,
22.214722,28.418889,1.802889,
22.171629,28.614184,1.779600,
22.122798,28.808042,1.809942,
22.083211,29.004051,1.752779,
22.036148,29.198323,1.845797,
21.989528,29.392795,1.794919,
21.945065,29.587786,1.808991,
21.900548,29.782749,1.781512,
21.851942,29.976647,1.790840,
21.811341,30.172464,1.763306,
21.766839,30.367346,1.843294,
21.717614,30.561159,1.795124,
21.672817,30.756077,1.798324,
21.628708,30.951139,1.775677,
21.583288,31.145854,1.835285,
21.538286,31.340637,1.745468,
21.498835,31.536628,1.828275,
21.449038,31.730320,1.800141,
21.404781,31.925357,1.801582,
21.360738,32.120442,1.774718,
21.317830,32.315729,1.839663,
21.270491,32.509973,1.775241,
21.231979,32.706203,1.782045,
21.181460,32.899678,1.820458,
21.135756,33.094377,1.792385,
21.089238,33.288869,1.791179,
21.054950,33.485862,1.725090,
21.006106,33.679717,1.808762,
20.961059,33.874570,1.783367,
20.917157,34.069681,1.804134,
20.874365,34.265040,1.781717,
20.825708,34.458944,1.795704,
20.786862,34.655119,1.757919,
20.738711,34.849144,1.843887,
20.692423,35.043697,1.796945,
20.646643,35.238384,1.812705,
20.602119,35.433339,1.781551,
20.554060,35.627388,1.782873,
20.514220,35.823370,1.767524,
20.468643,36.018010,1.836298,
20.420340,36.212064,1.793805,
20.375279,36.406920,1.801638,
20.332365,36.602252,1.772874,
20.286778,36.796907,1.828105,
20.242831,36.991941,1.745468,
20.202590,37.187757,1.835456,
20.152995,37.381497,1.800141,
20.108313,37.576434,1.809887,
20.064089,37.771471,1.776626,
20.020619,37.966618,1.850321,
19.973510,38.160903,1.772691,
19.934969,38.357135,1.780025,
19.888658,38.551662,1.788550,
19.845826,38.747021,1.790660,
19.796731,38.940804,1.763379,
19.758712,39.137137,1.804041,
19.708803,39.330765,1.804547,
19.663892,39.525654,1.790563,
19.619180,39.720588,1.804134,
19.577135,39.916105,1.779397,
19.528962,40.110119,1.783446,
19.490830,40.306442,1.759814,
19.442529,40.500445,1.836691,
19.396343,40.695027,1.796945,
19.349695,40.889508,1.811496,
19.304826,41.084393,1.785870,
19.256659,41.278463,1.833797,
19.215515,41.474105,1.747046,
19.174927,41.669894,1.802866,
19.132026,41.865230,1.772799,
19.086858,42.059966,1.823089,
19.042549,42.254932,1.745468,
19.003114,42.450930,1.840488,
18.953271,42.644595,1.786334,
18.911785,42.840240,1.772139,
18.869633,43.035743,1.775456,
18.847567,43.233913,1.617133,
18.874575,43.431531,1.405094,
18.920994,43.625870,1.308107,
18.972930,43.819009,1.308107,
19.049207,44.003696,1.165090,
19.130508,44.186220,1.011506,
19.236625,44.355747,1.011506,
19.362099,44.510144,0.803219,
19.510187,44.644102,0.689288,
19.671216,44.762559,0.590592,
19.839558,44.870504,0.559230,
20.012364,44.971149,0.500607,
20.188878,45.065144,0.472821,
20.367078,45.155919,0.491710,
20.523424,45.279344,0.762045,
20.666378,45.418594,0.930754,
20.768456,45.590044,1.139337,
20.854389,45.770462,1.277824,
20.881075,45.967867,1.389447,
20.916145,46.164426,1.500236,
20.917656,46.364197,1.632860,
20.893627,46.562568,1.747687,
20.874072,46.761329,1.579587,
20.859489,46.960254,1.749191,
20.813459,47.154864,1.799588,
20.770616,47.350218,1.787167,
20.721188,47.543952,1.769815,
20.684313,47.740510,1.765309,
20.642671,47.936095,1.801012,
20.599495,48.131373,1.779142,
20.550704,48.325249,1.812980,
20.510940,48.521221,1.754486,
20.470487,48.717064,1.808467,
20.425333,48.911886,1.785330,
20.377847,49.106063,1.858216,
20.335040,49.301376,1.767129,
20.294470,49.497193,1.796156,
20.248561,49.691839,1.779502,
20.204806,49.886969,1.814460,
20.156742,50.081035,1.787859,
20.121058,50.277817,1.750219,
20.076636,50.472819,1.796660,
20.035163,50.668466,1.779142,
19.985798,50.862236,1.780443,
19.947768,51.058560,1.762712,
19.904094,51.253686,1.798517,
19.860667,51.448906,1.780625,
19.812370,51.642913,1.828835,
19.770821,51.838478,1.748899,
19.729673,52.034140,1.812517,
19.687988,52.229685,1.736906,
19.653596,52.426623,1.845797,
19.602878,52.620056,1.811927,
19.559437,52.815278,1.783871,
19.514753,53.010211,1.778079,
19.481041,53.207255,1.705759,
19.431260,53.400908,1.804450,
19.385639,53.595634,1.801232,
19.338380,53.789963,1.818834,
19.300446,53.986220,1.721089,
19.256995,54.181120,1.843679,
19.209985,54.375492,1.794283,
19.165243,54.570423,1.797607,
19.124977,54.766267,1.710393,
19.087476,54.962495,1.826992,
19.038319,55.156346,1.800141,
18.994100,55.351391,1.800443,
18.950667,55.546612,1.774718,
18.906248,55.741539,1.837238,
18.860586,55.936187,1.774910,
18.822934,56.132593,1.771901,
18.775546,56.326884,1.799023,
18.732411,56.522175,1.846063,
18.683527,56.716028,1.766755,
18.646495,56.912561,1.772930,
18.603421,57.107842,1.804134,
18.560580,57.303194,1.781717,
18.511588,57.497022,1.802517,
18.472749,57.693199,1.757874,
18.430879,57.888743,1.804431,
18.387215,58.083899,1.776315,
18.338890,58.277859,1.788324,
18.298492,58.473720,1.762543,
18.254119,58.668633,1.841648,
18.204820,58.862430,1.796834,
18.159440,59.057213,1.802868,
18.115762,59.252338,1.756684,
18.081064,59.449214,1.827704,
18.030763,59.642781,1.800141,
17.986543,59.837827,1.801076,
17.942127,60.032830,1.790659,
17.909260,60.230070,1.765580,
17.861563,60.424206,1.818271,
17.815511,60.618820,1.790056,
17.769386,60.813412,1.791724,
17.726777,61.008818,1.783451,
17.677353,61.202538,1.818963,
17.637786,61.398556,1.754315,
17.596743,61.594270,1.808275,
17.552228,61.789240,1.783247,
17.504032,61.983248,1.801104,
17.463418,62.179048,1.757116,
17.418297,62.373780,1.845797,
17.370527,62.567950,1.792143,
17.326783,62.763108,1.790719,
17.283551,62.958338,1.760447,
17.249485,63.155235,1.821399,
17.199777,63.348933,1.803509,
17.154166,63.543661,1.807526,
17.106988,63.738013,1.786289,
17.062886,63.933070,1.824349,
17.014916,64.127172,1.779694,
16.978037,64.323726,1.758737,
16.936423,64.519320,1.793469,
16.892999,64.714541,1.788497,
16.843458,64.908269,1.773061,
16.805751,65.104663,1.779547,
16.758198,65.298844,1.815957,
16.711555,65.493320,1.788569,
16.665725,65.687978,1.786374,
16.623666,65.883504,1.778255,
16.575381,66.077477,1.815895,
16.533887,66.273081,1.757783,
16.493370,66.468914,1.812004,
16.447717,66.663617,1.786325,
16.399726,66.857674,1.855832,
16.358506,67.053346,1.762273,
16.315550,67.248589,1.843745,
16.266463,67.442428,1.791514,
16.222617,67.637563,1.792213,
16.178191,67.832556,1.774718,
16.134489,68.027670,1.847481,
16.090228,68.222582,1.758245,
16.050789,68.418634,1.809883,
16.003526,68.612969,1.808877,
15.960739,68.808333,1.782905,
15.911299,69.002085,1.781477,
15.872609,69.198283,1.775810,
15.824517,69.392352,1.822046,
15.779447,69.587183,1.780908,
15.736007,69.782402,1.796990,
15.692887,69.977694,1.788497,
15.643350,70.171416,1.818687,
15.605599,70.367798,1.745468,
15.558074,70.561959,1.812938,
15.511222,70.756390,1.789963,
15.464887,70.950926,1.782432,
15.426044,71.147075,1.740034,
15.386392,71.342896,1.849436,
15.336792,71.536609,1.798305,
15.292052,71.731540,1.794799,
15.246590,71.926284,1.781244,
15.200497,72.120849,1.845797,
15.154863,72.315462,1.745538,
15.115933,72.511561,1.817740,
15.065980,72.705204,1.800141,
15.022182,72.900347,1.792231,
14.977936,73.095386,1.774718,
14.935000,73.290683,1.824722,
14.887395,73.484869,1.781576,
14.849712,73.681266,1.769823,
14.799521,73.874843,1.826524,
14.754098,74.069608,1.793218,
14.706986,74.263976,1.803305,
14.663646,74.459217,1.837606,
14.614661,74.653067,1.770577,
14.576811,74.849428,1.781488,
14.527764,75.043260,1.814285,
14.483315,75.238243,1.779846,
14.439449,75.433361,1.802029,
14.396858,75.628769,1.788497,
14.347310,75.822465,1.811541,
14.308789,76.018709,1.755873,
14.266683,76.214199,1.809301,
14.222051,76.409140,1.784644,
14.173569,76.603070,1.797524,
14.132448,76.798773,1.761457,
14.087274,76.993495,1.847600,
14.038320,77.187369,1.794739,
13.993850,77.382363,1.795248,
13.949778,77.577429,1.775405,
13.904011,77.772063,1.838670,
13.859370,77.966919,1.745468,
13.819567,78.162831,1.824900,
13.769897,78.356553,1.800141,
13.725776,78.551622,1.798586,
13.681838,78.746732,1.774718,
13.638490,78.941918,1.835429,
13.591302,79.136203,1.778280,
13.552848,79.332446,1.778864,
13.502052,79.525863,1.823187,
13.456582,79.720617,1.792245,
13.410181,79.915145,1.793374,
13.367205,80.110453,1.849812,
13.318748,80.304400,1.766769,
13.280843,80.500747,1.787737,
13.231247,80.694441,1.811305,
13.186541,80.889372,1.784434,
13.142051,81.084351,1.804134,
13.104701,81.280745,1.707148,
13.059588,81.475288,1.845797,
13.013501,81.669897,1.798100,
12.967554,81.864543,1.815495,
12.923057,82.059501,1.781730,
12.874926,82.253519,1.786377,
12.835049,82.449490,1.764303,
12.789244,82.644074,1.838912,
12.741301,82.838213,1.793441,
12.696444,83.033117,1.799339,
12.653501,83.228441,1.773220,
12.607599,83.423029,1.831483,
12.563934,83.618118,1.745468,
12.523279,83.813843,1.832074,
12.473877,84.007633,1.800141,
12.429226,84.202578,1.807143,
12.385108,84.397643,1.776883,
12.341093,84.592663,1.845884,
12.294388,84.787054,1.774474,
12.255323,84.983171,1.786720,
12.204341,85.176528,1.817392,
12.159993,85.371541,1.785488,
12.114440,85.566272,1.789572,
12.070669,85.761400,1.855832,
12.023056,85.955537,1.766737,
11.983639,86.151578,1.803569,
11.933681,86.345194,1.805530,
11.889078,86.540154,1.789670,
11.844128,86.735032,1.804134,
11.802394,86.930621,1.812434,
11.753975,87.124575,1.784652,
11.716486,87.321027,1.758619,
11.666133,87.514542,1.806524,
11.620177,87.709188,1.798205,
11.573525,87.903670,1.809471,
11.529596,88.098773,1.787167,
11.479704,88.292421,1.779565,
11.441511,88.488706,1.767773,
11.395682,88.683290,1.823957,
11.349040,88.877748,1.791514,
11.306279,89.073120,1.794549,
11.263841,89.268511,1.736031,
11.227013,89.464814,1.839261,
11.177869,89.658664,1.800141,
11.132562,89.853452,1.817147,
11.087947,90.048395,1.780457,
11.043130,90.243218,1.855314,
10.996902,90.437716,1.772691,
10.956556,90.633561,1.798969,
10.905422,90.826873,1.813923,
10.861159,91.021910,1.787837,
10.816287,91.216801,1.779194,
10.772801,91.411982,1.855832,
10.726665,91.606453,1.761054,
10.686872,91.802402,1.814272,
10.636905,91.996027,1.802644,
10.592510,92.191035,1.793362,
10.547655,92.385939,1.800134,
10.506254,92.581601,1.823229,
10.458067,92.775619,1.781151,
10.419292,92.971823,1.769182,
10.368614,93.165269,1.807012,
10.322716,93.359928,1.796932,
10.276381,93.554484,1.799521,
10.233567,93.749840,1.782779,
10.184162,93.943601,1.775232,
10.146249,94.139952,1.776862,
10.099168,94.334247,1.818160,
10.053013,94.528830,1.791514,
10.009927,94.724126,1.799583,
9.966254,94.919295,1.779142,
9.918182,95.113344,1.815006,
9.877477,95.309102,1.748203,
9.833074,95.503974,1.846587,
9.784591,95.697986,1.803057,
9.737350,95.892307,1.828885,
9.692646,96.087228,1.788415,
9.644793,96.281334,1.853397,
9.603256,96.476922,1.760876,
9.559526,96.671986,1.844622,
9.510813,96.865913,1.789552,
9.467335,97.061130,1.790325,
9.423124,97.256169,1.774718,
9.379264,97.451260,1.840000,
9.331907,97.645499,1.786042,
9.295787,97.842197,1.799127,
9.250491,98.037000,1.799370,
9.208570,98.232553,1.836774,
9.160946,98.426699,1.774094,
9.121688,98.622803,1.776225,
9.070928,98.816231,1.807012,
9.025170,99.010923,1.795343,
8.979167,99.205550,1.789603,
8.937404,99.401138,1.780262,
8.888119,99.594912,1.769529,
8.850516,99.791335,1.749293,
