x,y,theta,velocity
-41.947043,102.178038,-2.443018,
-42.099542,102.048651,-2.422211,
-42.253268,101.920839,-2.504539,
-42.410377,101.797225,-2.425826,
-42.561049,101.665704,-2.420594,
-42.710695,101.533019,-2.412286,
-42.863916,101.404647,-2.503571,
-43.012100,101.270941,-2.282958,
-43.139856,101.117105,-2.270043,
-43.275298,100.970089,-2.214543,
-43.388959,100.805612,-2.155135,
-43.499830,100.639157,-2.161957,
-43.611629,100.473323,-2.164472,
-43.717505,100.303830,-2.040705,
-43.804304,100.123727,-1.947786,
-43.865276,99.933511,-1.806631,
-43.904709,99.737453,-1.769517,
-43.950869,99.542937,-1.743764,
-43.960993,99.343619,-1.570796,
-43.960993,99.143619,-1.570796,
-43.950155,98.943949,-1.502289,
-43.932661,98.744726,-1.477453,
-43.911125,98.545896,-1.434527,
-43.885313,98.347576,-1.452191,
-43.874506,98.147973,-1.553634,
-43.873914,97.947978,-1.570796,
-43.873914,97.747978,-1.570796,
-43.867774,97.548149,-1.500503,
-43.853246,97.348679,-1.493958,
-43.839365,97.149170,-1.512848,
-43.830220,96.949392,-1.536051,
-43.828869,96.749416,-1.570796,
-43.828869,96.549416,-1.570796,
-43.828869,96.349416,-1.570796,
-43.828869,96.149416,-1.570796,
-43.828869,95.949416,-1.570796,
-43.828869,95.749416,-1.570796,
-43.828869,95.549416,-1.570796,
-43.828869,95.349416,-1.570796,
-43.828869,95.149416,-1.570796,
-43.828869,94.949416,-1.570796,
-43.828869,94.749416,-1.570796,
-43.828869,94.549416,-1.570796,
-43.828869,94.349416,-1.570796,
-43.828869,94.149416,-1.570796,
-43.828869,93.949416,-1.570796,
-43.828543,93.749416,-1.567505,
-43.815138,93.549949,-1.471979,
-43.790840,93.351486,-1.472168,
-43.783925,93.151688,-1.567587,
-43.783784,92.951688,-1.570155,
-43.783030,92.751690,-1.563477,
-43.780066,92.551773,-1.495510,
-43.759091,92.352921,-1.450459,
-43.731584,92.154824,-1.431908,
-43.706311,91.956448,-1.480700,
-43.693896,91.756932,-1.543628,
-43.693340,91.556935,-1.569397,
-43.690425,91.357007,-1.520186,
-43.673937,91.157720,-1.454682,
-43.650440,90.959108,-1.434381,
-43.623809,90.760891,-1.446291,
-43.605370,90.561842,-1.547509,
-43.603644,90.361862,-1.570796,
-43.599337,90.161972,-1.519570,
-43.581100,89.962830,-1.454824,
-43.557073,89.764285,-1.434946,
-43.530687,89.566035,-1.444145,
-43.514722,89.366804,-1.545099,
-43.513554,89.166819,-1.570796,
-43.507272,88.967002,-1.484210,
-43.488000,88.767952,-1.455804,
-43.463620,88.569452,-1.436169,
-43.437443,88.371174,-1.442539,
-43.424156,88.171734,-1.544548,
-43.423279,87.971744,-1.563538,
