episode,mean,min,max,n_runs
180,0.13,0.0,0.59,20
181,0.132,0.0,0.6,20
182,0.13349999999999998,0.0,0.61,20
183,0.13599999999999998,0.0,0.62,20
184,0.13849999999999998,0.0,0.63,20
185,0.14049999999999999,0.0,0.64,20
186,0.1425,0.0,0.65,20
187,0.144,0.0,0.66,20
188,0.145,0.0,0.67,20
189,0.1455,0.0,0.68,20
190,0.14699999999999996,0.0,0.69,20
191,0.1485,0.0,0.7,20
192,0.15,0.0,0.71,20
193,0.15249999999999997,0.0,0.72,20
194,0.1555,0.0,0.73,20
195,0.1575,0.0,0.74,20
196,0.1585,0.0,0.75,20
197,0.1595,0.0,0.76,20
198,0.1615,0.0,0.77,20
199,0.16249999999999998,0.0,0.78,20
200,0.164,0.0,0.79,20
201,0.164,0.0,0.79,20
202,0.16549999999999998,0.0,0.79,20
203,0.1665,0.0,0.79,20
204,0.16699999999999998,0.0,0.79,20
205,0.16799999999999998,0.0,0.79,20
206,0.1695,0.0,0.79,20
207,0.1705,0.0,0.79,20
208,0.17099999999999999,0.0,0.79,20
209,0.173,0.0,0.79,20
210,0.176,0.0,0.8,20
211,0.179,0.0,0.81,20
212,0.17999999999999997,0.0,0.81,20
213,0.18249999999999997,0.0,0.82,20
214,0.18449999999999997,0.0,0.82,20
215,0.18549999999999997,0.0,0.82,20
216,0.189,0.0,0.83,20
217,0.191,0.0,0.83,20
218,0.19299999999999998,0.0,0.83,20
219,0.19449999999999998,0.0,0.83,20
220,0.19699999999999998,0.0,0.83,20
221,0.1995,0.0,0.83,20
222,0.20249999999999999,0.0,0.84,20
223,0.20500000000000002,0.0,0.85,20
224,0.207,0.0,0.86,20
225,0.20950000000000002,0.0,0.87,20
226,0.21150000000000002,0.0,0.87,20
227,0.213,0.0,0.87,20
228,0.2145,0.0,0.87,20
229,0.21649999999999997,0.0,0.88,20
230,0.219,0.0,0.89,20
231,0.22049999999999997,0.0,0.89,20
232,0.22200000000000003,0.0,0.9,20
233,0.22350000000000003,0.0,0.9,20
234,0.225,0.0,0.9,20
235,0.22599999999999998,0.0,0.9,20
236,0.22800000000000004,0.0,0.9,20
237,0.2285,0.0,0.9,20
238,0.22950000000000004,0.0,0.9,20
239,0.23149999999999998,0.0,0.9,20
240,0.2345,0.0,0.9,20
241,0.2355,0.0,0.9,20
242,0.2375,0.0,0.9,20
243,0.23900000000000002,0.0,0.9,20
244,0.24100000000000002,0.0,0.91,20
245,0.242,0.0,0.91,20
246,0.24499999999999997,0.0,0.92,20
247,0.2455,0.0,0.93,20
248,0.248,0.0,0.94,20
249,0.24899999999999997,0.0,0.94,20
250,0.251,0.0,0.95,20
251,0.253,0.0,0.96,20
252,0.255,0.0,0.96,20
253,0.25549999999999995,0.0,0.96,20
254,0.2565,0.0,0.97,20
255,0.257,0.0,0.97,20
256,0.258,0.0,0.97,20
257,0.25949999999999995,0.0,0.97,20
258,0.26149999999999995,0.0,0.98,20
259,0.263,0.0,0.98,20
260,0.265,0.0,0.98,20
261,0.26749999999999996,0.0,0.98,20
262,0.268,0.0,0.98,20
263,0.26799999999999996,0.0,0.97,20
264,0.269,0.0,0.97,20
265,0.26949999999999996,0.0,0.96,20
266,0.2715,0.0,0.96,20
267,0.2725,0.0,0.95,20
268,0.2725,0.0,0.95,20
269,0.27399999999999997,0.0,0.95,20
270,0.276,0.0,0.95,20
271,0.27749999999999997,0.0,0.95,20
272,0.279,0.0,0.95,20
273,0.27999999999999997,0.0,0.95,20
274,0.2819999999999999,0.0,0.96,20
275,0.2835,0.0,0.96,20
276,0.285,0.0,0.96,20
277,0.286,0.0,0.96,20
278,0.2875,0.0,0.96,20
279,0.288,0.0,0.96,20
280,0.289,0.0,0.96,20
281,0.2905,0.0,0.96,20
282,0.292,0.0,0.96,20
283,0.2935,0.0,0.96,20
284,0.29449999999999993,0.0,0.96,20
285,0.2965,0.0,0.96,20
286,0.29799999999999993,0.0,0.96,20
287,0.29900000000000004,0.0,0.96,20
288,0.3,0.0,0.96,20
289,0.30199999999999994,0.0,0.96,20
290,0.3045,0.0,0.96,20
291,0.3055,0.0,0.96,20
292,0.30700000000000005,0.0,0.96,20
293,0.3085,0.0,0.96,20
294,0.3095,0.0,0.96,20
295,0.31100000000000005,0.0,0.96,20
296,0.31300000000000006,0.0,0.96,20
297,0.31599999999999995,0.0,0.96,20
298,0.31849999999999995,0.0,0.96,20
299,0.3215,0.0,0.97,20
300,0.32399999999999995,0.0,0.98,20
301,0.3255,0.0,0.98,20
302,0.32599999999999996,0.0,0.98,20
303,0.32749999999999996,0.0,0.99,20
304,0.32999999999999996,0.0,1.0,20
305,0.33199999999999996,0.0,1.0,20
306,0.3335,0.0,1.0,20
307,0.3345,0.0,1.0,20
308,0.33749999999999997,0.0,1.0,20
309,0.3389999999999999,0.0,1.0,20
310,0.3405,0.0,1.0,20
311,0.34199999999999997,0.0,1.0,20
312,0.34349999999999997,0.0,1.0,20
313,0.3445,0.0,1.0,20
314,0.346,0.0,1.0,20
315,0.348,0.0,1.0,20
316,0.3485,0.0,1.0,20
317,0.3505,0.0,1.0,20
318,0.352,0.0,1.0,20
319,0.354,0.0,1.0,20
320,0.3554999999999999,0.0,1.0,20
321,0.35699999999999993,0.0,1.0,20
322,0.35799999999999993,0.0,1.0,20
323,0.3595,0.0,1.0,20
324,0.3615,0.0,1.0,20
325,0.362,0.0,1.0,20
326,0.363,0.0,1.0,20
327,0.36499999999999994,0.0,1.0,20
328,0.3675,0.0,1.0,20
329,0.36900000000000005,0.0,1.0,20
330,0.3705,0.0,1.0,20
331,0.3715,0.0,1.0,20
332,0.37249999999999994,0.0,1.0,20
333,0.3735,0.0,1.0,20
334,0.37499999999999994,0.0,1.0,20
335,0.3769999999999999,0.0,1.0,20
336,0.3779999999999999,0.0,1.0,20
337,0.38099999999999995,0.0,1.0,20
338,0.383,0.0,1.0,20
339,0.38499999999999995,0.0,1.0,20
340,0.38550000000000006,0.0,1.0,20
341,0.3875,0.0,1.0,20
342,0.38949999999999996,0.0,1.0,20
343,0.392,0.0,1.0,20
344,0.3945,0.0,1.0,20
345,0.39649999999999996,0.0,1.0,20
346,0.3985,0.0,1.0,20
347,0.40099999999999997,0.0,1.0,20
348,0.40199999999999997,0.0,1.0,20
349,0.4035,0.0,1.0,20
350,0.40549999999999997,0.0,1.0,20
351,0.4069999999999999,0.0,1.0,20
352,0.40800000000000003,0.0,1.0,20
353,0.4105,0.0,1.0,20
354,0.41200000000000003,0.0,1.0,20
355,0.4149999999999999,0.0,1.0,20
356,0.4165,0.0,1.0,20
357,0.4175,0.0,1.0,20
358,0.42000000000000004,0.0,1.0,20
359,0.42299999999999993,0.0,1.0,20
360,0.425,0.0,1.0,20
361,0.4265,0.0,1.0,20
362,0.4295,0.0,1.0,20
363,0.433,0.0,1.0,20
364,0.43599999999999994,0.0,1.0,20
365,0.4385,0.0,1.0,20
366,0.43949999999999995,0.0,1.0,20
367,0.442,0.0,1.0,20
368,0.44449999999999995,0.0,1.0,20
369,0.4455,0.0,1.0,20
370,0.44650000000000006,0.0,1.0,20
371,0.449,0.0,1.0,20
372,0.45099999999999996,0.0,1.0,20
373,0.4525,0.0,1.0,20
374,0.4545,0.0,1.0,20
375,0.45599999999999996,0.0,1.0,20
376,0.45899999999999996,0.0,1.0,20
377,0.46049999999999996,0.0,1.0,20
378,0.46299999999999997,0.0,1.0,20
379,0.4655,0.0,1.0,20
380,0.469,0.0,1.0,20
381,0.47050000000000003,0.0,1.0,20
382,0.472,0.0,1.0,20
383,0.4734999999999999,0.0,1.0,20
384,0.4749999999999999,0.0,1.0,20
385,0.4755,0.0,1.0,20
386,0.47599999999999987,0.0,1.0,20
387,0.477,0.0,1.0,20
388,0.479,0.0,1.0,20
389,0.48,0.0,1.0,20
390,0.48149999999999993,0.0,1.0,20
391,0.4845,0.0,1.0,20
392,0.487,0.0,1.0,20
393,0.4880000000000001,0.0,1.0,20
394,0.48950000000000005,0.0,1.0,20
395,0.491,0.0,1.0,20
396,0.49250000000000005,0.0,1.0,20
397,0.49300000000000005,0.0,1.0,20
398,0.49350000000000005,0.0,1.0,20
399,0.49450000000000005,0.0,1.0,20
400,0.49650000000000005,0.0,1.0,20
401,0.49749999999999994,0.0,1.0,20
402,0.5,0.0,1.0,20
403,0.501,0.0,1.0,20
404,0.502,0.0,1.0,20
405,0.5025,0.0,1.0,20
406,0.5035000000000001,0.0,1.0,20
407,0.505,0.0,1.0,20
408,0.5069999999999999,0.0,1.0,20
409,0.509,0.0,1.0,20
410,0.51,0.0,1.0,20
411,0.511,0.0,1.0,20
412,0.5125,0.0,1.0,20
413,0.5135,0.0,1.0,20
414,0.5155,0.0,1.0,20
415,0.5165,0.0,1.0,20
416,0.5189999999999999,0.0,1.0,20
417,0.5205,0.0,1.0,20
418,0.522,0.0,1.0,20
419,0.5229999999999999,0.0,1.0,20
420,0.5239999999999999,0.0,1.0,20
421,0.5249999999999999,0.0,1.0,20
422,0.5265,0.0,1.0,20
423,0.5285,0.0,1.0,20
424,0.53,0.0,1.0,20
425,0.532,0.0,1.0,20
426,0.534,0.0,1.0,20
427,0.5355000000000001,0.0,1.0,20
428,0.5360000000000001,0.0,1.0,20
429,0.538,0.0,1.0,20
430,0.5395000000000001,0.0,1.0,20
431,0.5415,0.0,1.0,20
432,0.5430000000000001,0.0,1.0,20
433,0.5455000000000001,0.0,1.0,20
434,0.548,0.0,1.0,20
435,0.5505000000000001,0.0,1.0,20
436,0.552,0.0,1.0,20
437,0.553,0.0,1.0,20
438,0.5549999999999999,0.0,1.0,20
439,0.557,0.0,1.0,20
440,0.5589999999999999,0.0,1.0,20
441,0.562,0.0,1.0,20
442,0.5645,0.0,1.0,20
443,0.5664999999999999,0.0,1.0,20
444,0.5675,0.0,1.0,20
445,0.5695,0.0,1.0,20
446,0.5720000000000002,0.0,1.0,20
447,0.5745000000000001,0.0,1.0,20
448,0.5775,0.0,1.0,20
449,0.5805,0.0,1.0,20
450,0.583,0.0,1.0,20
451,0.5855,0.0,1.0,20
452,0.5875,0.0,1.0,20
453,0.5900000000000001,0.0,1.0,20
454,0.5925,0.0,1.0,20
455,0.594,0.0,1.0,20
456,0.5965,0.0,1.0,20
457,0.5985,0.0,1.0,20
458,0.5995000000000001,0.0,1.0,20
459,0.6000000000000001,0.0,1.0,20
460,0.6005,0.0,1.0,20
461,0.6020000000000001,0.0,1.0,20
462,0.6035000000000001,0.0,1.0,20
463,0.6055,0.0,1.0,20
464,0.6075,0.0,1.0,20
465,0.6095,0.0,1.0,20
466,0.612,0.0,1.0,20
467,0.6145,0.0,1.0,20
468,0.6165,0.0,1.0,20
469,0.6195,0.0,1.0,20
470,0.6215,0.0,1.0,20
471,0.6235,0.0,1.0,20
472,0.625,0.0,1.0,20
473,0.627,0.0,1.0,20
474,0.629,0.0,1.0,20
475,0.632,0.0,1.0,20
476,0.6335,0.0,1.0,20
477,0.6360000000000001,0.0,1.0,20
478,0.6375000000000001,0.0,1.0,20
479,0.6395000000000001,0.0,1.0,20
480,0.6405000000000001,0.0,1.0,20
481,0.643,0.0,1.0,20
482,0.646,0.0,1.0,20
483,0.6485,0.0,1.0,20
484,0.6515,0.0,1.0,20
485,0.655,0.0,1.0,20
486,0.6580000000000001,0.0,1.0,20
487,0.661,0.0,1.0,20
488,0.6625,0.0,1.0,20
489,0.6655,0.0,1.0,20
490,0.6675,0.0,1.0,20
491,0.6695,0.0,1.0,20
492,0.6705,0.0,1.0,20
493,0.6725,0.0,1.0,20
494,0.675,0.0,1.0,20
495,0.6775,0.0,1.0,20
496,0.6795000000000001,0.0,1.0,20
497,0.6825000000000001,0.0,1.0,20
498,0.6855,0.0,1.0,20
499,0.6875,0.0,1.0,20
500,0.688,0.0,1.0,20
501,0.6905,0.0,1.0,20
502,0.6915,0.0,1.0,20
503,0.6935,0.0,1.0,20
504,0.695,0.0,1.0,20
505,0.6965,0.0,1.0,20
506,0.6980000000000001,0.0,1.0,20
507,0.699,0.0,1.0,20
508,0.6994999999999999,0.0,1.0,20
509,0.7005,0.0,1.0,20
510,0.7025,0.0,1.0,20
511,0.7044999999999999,0.0,1.0,20
512,0.7074999999999999,0.0,1.0,20
513,0.7094999999999999,0.0,1.0,20
514,0.7114999999999999,0.0,1.0,20
515,0.7135,0.0,1.0,20
516,0.715,0.0,1.0,20
517,0.7169999999999999,0.0,1.0,20
518,0.719,0.0,1.0,20
519,0.7209999999999999,0.0,1.0,20
520,0.7229999999999999,0.0,1.0,20
521,0.725,0.0,1.0,20
522,0.727,0.0,1.0,20
523,0.728,0.0,1.0,20
524,0.7295,0.0,1.0,20
525,0.7314999999999999,0.0,1.0,20
526,0.7329999999999999,0.0,1.0,20
527,0.7349999999999999,0.0,1.0,20
528,0.7369999999999999,0.0,1.0,20
529,0.7384999999999999,0.0,1.0,20
530,0.74,0.0,1.0,20
531,0.7409999999999999,0.0,1.0,20
532,0.7424999999999999,0.0,1.0,20
533,0.744,0.0,1.0,20
534,0.7444999999999999,0.0,1.0,20
535,0.745,0.0,1.0,20
536,0.7474999999999999,0.0,1.0,20
537,0.75,0.0,1.0,20
538,0.752,0.0,1.0,20
539,0.7529999999999999,0.0,1.0,20
540,0.7549999999999999,0.0,1.0,20
541,0.7565,0.0,1.0,20
542,0.7579999999999999,0.0,1.0,20
543,0.7595,0.0,1.0,20
544,0.7615,0.0,1.0,20
545,0.7634999999999998,0.0,1.0,20
546,0.7644999999999998,0.0,1.0,20
547,0.7649999999999999,0.0,1.0,20
548,0.7664999999999998,0.0,1.0,20
549,0.7675,0.0,1.0,20
550,0.7685,0.0,1.0,20
551,0.7689999999999999,0.0,1.0,20
552,0.7714999999999999,0.0,1.0,20
553,0.7724999999999999,0.0,1.0,20
554,0.7734999999999999,0.0,1.0,20
555,0.7739999999999998,0.0,1.0,20
556,0.7755,0.0,1.0,20
557,0.7769999999999999,0.0,1.0,20
558,0.7794999999999999,0.01,1.0,20
559,0.7809999999999999,0.01,1.0,20
560,0.783,0.01,1.0,20
561,0.7845,0.01,1.0,20
562,0.7849999999999999,0.01,1.0,20
563,0.7859999999999999,0.02,1.0,20
564,0.7865,0.02,1.0,20
565,0.787,0.02,1.0,20
566,0.7865,0.02,1.0,20
567,0.7875000000000001,0.03,1.0,20
568,0.788,0.03,1.0,20
569,0.7889999999999999,0.04,1.0,20
570,0.7909999999999999,0.05,1.0,20
571,0.7919999999999999,0.06,1.0,20
572,0.7929999999999999,0.06,1.0,20
573,0.7934999999999999,0.06,1.0,20
574,0.7939999999999999,0.06,1.0,20
575,0.7949999999999999,0.07,1.0,20
576,0.7965,0.08,1.0,20
577,0.7979999999999998,0.09,1.0,20
578,0.7995000000000001,0.1,1.0,20
579,0.8005000000000001,0.11,1.0,20
580,0.8015000000000001,0.12,1.0,20
581,0.8025,0.13,1.0,20
582,0.8035,0.14,1.0,20
583,0.8045,0.14,1.0,20
584,0.805,0.14,1.0,20
585,0.8055,0.14,1.0,20
586,0.8065000000000001,0.14,1.0,20
587,0.8080000000000002,0.14,1.0,20
588,0.8100000000000002,0.15,1.0,20
589,0.8100000000000002,0.15,1.0,20
590,0.8109999999999999,0.15,1.0,20
591,0.8109999999999999,0.15,1.0,20
592,0.813,0.16,1.0,20
593,0.8150000000000001,0.17,1.0,20
594,0.8155000000000001,0.18,1.0,20
595,0.8164999999999999,0.19,1.0,20
596,0.8184999999999999,0.2,1.0,20
597,0.8189999999999997,0.2,1.0,20
598,0.8204999999999998,0.21,1.0,20
599,0.8224999999999998,0.22,1.0,20
600,0.825,0.22,1.0,20
601,0.826,0.22,1.0,20
602,0.8280000000000001,0.22,1.0,20
603,0.8305,0.23,1.0,20
604,0.8314999999999999,0.22,1.0,20
605,0.8334999999999999,0.21,1.0,20
606,0.835,0.21,1.0,20
607,0.8375,0.21,1.0,20
608,0.8394999999999999,0.2,1.0,20
609,0.8420000000000002,0.19,1.0,20
610,0.8440000000000001,0.18,1.0,20
611,0.8460000000000001,0.17,1.0,20
612,0.8470000000000001,0.16,1.0,20
613,0.849,0.16,1.0,20
614,0.85,0.16,1.0,20
615,0.852,0.16,1.0,20
616,0.8535,0.16,1.0,20
617,0.8550000000000001,0.16,1.0,20
618,0.857,0.17,1.0,20
619,0.8595,0.18,1.0,20
620,0.8620000000000001,0.19,1.0,20
621,0.8644999999999999,0.2,1.0,20
622,0.8664999999999999,0.21,1.0,20
623,0.8684999999999998,0.21,1.0,20
624,0.8705,0.21,1.0,20
625,0.8725000000000002,0.22,1.0,20
626,0.8745,0.23,1.0,20
627,0.8765000000000001,0.24,1.0,20
628,0.8785000000000001,0.24,1.0,20
629,0.8800000000000001,0.25,1.0,20
630,0.882,0.26,1.0,20
631,0.884,0.26,1.0,20
632,0.8859999999999999,0.26,1.0,20
633,0.8879999999999999,0.27,1.0,20
634,0.89,0.28,1.0,20
635,0.892,0.28,1.0,20
636,0.8935000000000001,0.29,1.0,20
637,0.8945000000000001,0.29,1.0,20
638,0.8960000000000001,0.3,1.0,20
639,0.898,0.31,1.0,20
640,0.8995,0.32,1.0,20
641,0.9004999999999999,0.32,1.0,20
642,0.9014999999999999,0.32,1.0,20
643,0.9025000000000001,0.33,1.0,20
644,0.9040000000000001,0.33,1.0,20
645,0.9049999999999999,0.33,1.0,20
646,0.9065,0.33,1.0,20
647,0.908,0.33,1.0,20
648,0.9090000000000001,0.33,1.0,20
649,0.9105000000000001,0.33,1.0,20
650,0.9120000000000001,0.33,1.0,20
651,0.914,0.33,1.0,20
652,0.915,0.33,1.0,20
653,0.916,0.33,1.0,20
654,0.9175000000000001,0.33,1.0,20
655,0.9199999999999999,0.34,1.0,20
656,0.9215,0.35,1.0,20
657,0.923,0.36,1.0,20
658,0.9235,0.37,1.0,20
659,0.925,0.38,1.0,20
660,0.9264999999999999,0.38,1.0,20
661,0.9279999999999999,0.38,1.0,20
662,0.9289999999999999,0.39,1.0,20
663,0.9305,0.4,1.0,20
664,0.9324999999999999,0.41,1.0,20
665,0.9349999999999999,0.42,1.0,20
666,0.9375,0.43,1.0,20
667,0.9385,0.44,1.0,20
668,0.9404999999999999,0.45,1.0,20
669,0.9414999999999999,0.46,1.0,20
670,0.9424999999999999,0.47,1.0,20
671,0.9434999999999999,0.48,1.0,20
672,0.945,0.49,1.0,20
673,0.9465,0.5,1.0,20
674,0.9475,0.51,1.0,20
675,0.9480000000000001,0.52,1.0,20
676,0.9480000000000001,0.53,1.0,20
677,0.9485000000000001,0.54,1.0,20
678,0.9494999999999999,0.55,1.0,20
679,0.9504999999999999,0.56,1.0,20
680,0.9514999999999999,0.57,1.0,20
681,0.9525,0.58,1.0,20
682,0.9524999999999999,0.59,1.0,20
683,0.953,0.6,1.0,20
684,0.954,0.61,1.0,20
685,0.9550000000000001,0.62,1.0,20
686,0.9550000000000001,0.63,1.0,20
687,0.9550000000000001,0.64,1.0,20
688,0.9534999999999998,0.65,1.0,20
689,0.9544999999999998,0.66,1.0,20
690,0.9554999999999998,0.67,1.0,20
691,0.9564999999999999,0.68,1.0,20
692,0.9559999999999998,0.69,1.0,20
693,0.9555,0.7,1.0,20
694,0.9549999999999998,0.71,1.0,20
695,0.9555,0.72,1.0,20
696,0.9549999999999998,0.73,1.0,20
697,0.9555,0.74,1.0,20
698,0.9555,0.74,1.0,20
699,0.9559999999999998,0.74,1.0,20
700,0.9564999999999999,0.74,1.0,20
701,0.9579999999999999,0.74,1.0,20
702,0.959,0.74,1.0,20
703,0.9584999999999999,0.74,1.0,20
704,0.9605,0.74,1.0,20
705,0.9615,0.74,1.0,20
706,0.9629999999999999,0.74,1.0,20
707,0.9639999999999999,0.74,1.0,20
708,0.9649999999999999,0.74,1.0,20
709,0.9654999999999999,0.74,1.0,20
710,0.9659999999999999,0.74,1.0,20
711,0.9664999999999999,0.74,1.0,20
712,0.9669999999999999,0.74,1.0,20
713,0.9674999999999999,0.74,1.0,20
714,0.9684999999999999,0.74,1.0,20
715,0.968,0.74,1.0,20
716,0.9684999999999999,0.74,1.0,20
717,0.969,0.74,1.0,20
718,0.9685,0.74,1.0,20
719,0.9685,0.74,1.0,20
720,0.9685,0.74,1.0,20
721,0.9685,0.74,1.0,20
722,0.9685,0.74,1.0,20
723,0.969,0.74,1.0,20
724,0.9695,0.74,1.0,20
725,0.9695,0.74,1.0,20
726,0.9695,0.74,1.0,20
727,0.9690000000000001,0.74,1.0,20
728,0.9695,0.74,1.0,20
729,0.9695,0.74,1.0,20
