x,y,theta,velocity
45.818220,116.283404,-2.876319,
45.741661,116.260470,-2.813930,
45.665774,116.235154,-2.831285,
45.589352,116.211500,-2.850077,
45.512686,116.188646,-2.855204,
45.436243,116.165092,-2.821735,
45.360029,116.140883,-2.912639,
45.283634,116.117370,-2.816981,
45.207678,116.092257,-2.829289,
45.131521,116.067760,-2.834619,
45.055227,116.043693,-2.837986,
44.979176,116.018874,-2.821735,
44.903176,115.993895,-2.825662,
44.827140,115.969024,-2.823699,
44.751212,115.943826,-2.817404,
44.674645,115.920700,-2.794823,
44.599331,115.893722,-2.797625,
44.523744,115.867533,-2.821763,
44.447813,115.842345,-2.821735,
44.371932,115.817006,-2.814389,
44.296115,115.791475,-2.818049,
44.220205,115.766223,-2.821245,
44.144212,115.741225,-2.823731,
44.068229,115.716192,-2.821735,
43.992406,115.690681,-2.813051,
43.916690,115.664852,-2.813930,
43.841305,115.638092,-2.786737,
43.766184,115.610583,-2.791936,
43.690953,115.583381,-2.810409,
43.615057,115.558090,-2.821735,
43.539302,115.532400,-2.788576,
43.464331,115.504482,-2.787860,
43.389239,115.476894,-2.793017,
43.313676,115.450638,-2.821735,
43.237914,115.425001,-2.742939,
43.163249,115.396297,-2.796887,
43.087839,115.369591,-2.807174,
43.012359,115.343158,-2.730659,
42.937532,115.315004,-2.790568,
42.862446,115.287398,-2.792890,
42.787504,115.259412,-2.772392,
42.712762,115.230889,-2.776841,
42.637289,115.204408,-2.724200,
42.562401,115.176478,-2.778704,
42.487892,115.147353,-2.768298,
42.413327,115.118372,-2.773506,
42.338791,115.089430,-2.821735,
42.263510,115.062366,-2.791197,
42.189153,115.032900,-2.771441,
42.113768,115.006148,-2.771200,
42.039446,114.976554,-2.748876,
41.964999,114.947410,-2.821735,
41.890981,114.917090,-2.771738,
41.815888,114.889516,-2.782940,
41.741794,114.859372,-2.744161,
41.667322,114.830197,-2.738088,
41.592902,114.800886,-2.790904,
41.518850,114.770645,-2.777092,
41.443729,114.743138,-2.786249,
41.370126,114.711882,-2.732148,
41.295844,114.682231,-2.788857,
41.221775,114.652035,-2.777133,
41.147490,114.622386,-2.744057,
41.073024,114.593185,-2.743292,
40.998759,114.563476,-2.784657,
40.925138,114.532234,-2.747484,
40.850872,114.502574,-2.733474,
40.777370,114.471235,-2.725852,
40.703725,114.440007,-2.765880,
40.629836,114.409378,-2.772100,
40.555978,114.378665,-2.732681,
40.482924,114.346112,-2.761186,
40.408656,114.316377,-2.760465,
40.335245,114.284675,-2.643780,
40.261545,114.253758,-2.771660,
